Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-3q16,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: ShowProgressBar,Spreadsheet: VERB,Spreadsheet: _,Spreadsheet: NUM,Spreadsheet: NOUN,Spreadsheet: _01,Spreadsheet: _02,Spreadsheet: _BLOT,Spreadsheet: AlienCountA,Spreadsheet: AlienCountB,Spreadsheet: TextResponseA,Spreadsheet: AlienTestCount03,Spreadsheet: Test01Option01,Spreadsheet: Test01Option02,Spreadsheet: Train02Picture01,Spreadsheet: Train02Picture02,Spreadsheet: TextTraining02,Spreadsheet: Test02Picture01,Spreadsheet: Test02Option01,Spreadsheet: Test02Option02,Spreadsheet: ,Spreadsheet: TestCorrectAnswer,Spreadsheet: Age,Spreadsheet: Gender,Spreadsheet: Handedness,Manipulation: Spreadsheet,Store: NounNumberTrain,Store: NounNumberCorrect,Store: NounNumberTotal
21,1685176950803,27/05/2023 08:42:30,1685180550803,1,27/05/2023 10:42:30,128616,14,task-m73r,,29751777,600add4892aa5907dd0402b7,8853954,,complete,,6471cf92a2ae1c5684736adf,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x625,,Noun-Number Training,27,Dual-Plural,Noun Number Training,9,Training01,Training01,34efq7,1,response,CHORTI,1683.0110000000059,3865.8380000000034,3877.91200009537,1683.0110000000059,3865.8380000000034,3877.91200009537,1,1683.0110000000059,2194.901000095364,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,CHOR,_01.png,_02.png,,CHOR_TI_01.png,CHOR_TI_02.png,CHORTI,,,,,,,,,,,,,,,,,,
22,1685176953816,27/05/2023 08:42:33,1685180553816,1,27/05/2023 10:42:33,128616,14,task-m73r,,29751777,600add4892aa5907dd0402b7,8853954,,complete,,6471cf92a2ae1c5684736adf,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x625,,Noun-Number Training,27,Dual-Plural,Noun Number Training,10,Training01,Training01,34efq7,1,response,BLARTU,1133.1100000000006,3016.3940000000002,3024.7739999046316,1133.1100000000006,3016.3940000000002,3024.7739999046316,1,1133.1100000000006,1891.663999904631,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,BLAR,_01.png,_02.png,,BLAR_TU_01.png,BLAR_TU_02.png,BLARTU,,,,,,,,,,,,,,,,,,
23,1685176956828,27/05/2023 08:42:36,1685180556828,1,27/05/2023 10:42:36,128616,14,task-m73r,,29751777,600add4892aa5907dd0402b7,8853954,,complete,,6471cf92a2ae1c5684736adf,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x625,,Noun-Number Training,27,Dual-Plural,Noun Number Training,11,Training01,Training01,34efq7,1,response,STOOTI,1132.7350000000006,3015.6670000000013,3020.0799997138965,1132.7350000000006,3015.6670000000013,3020.0799997138965,1,1132.7350000000006,1887.344999713896,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,STOO,_01.png,_02.png,,STOO_TI_01.png,STOO_TI_02.png,STOOTI,,,,,,,,,,,,,,,,,,
24,1685176961074,27/05/2023 08:42:41,1685180561074,1,27/05/2023 10:42:41,128616,14,task-m73r,,29751777,600add4892aa5907dd0402b7,8853954,,complete,,6471cf92a2ae1c5684736adf,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x625,,Noun-Number Training,27,Dual-Plural,Noun Number Training,12,Training01,Training01,34efq7,1,response,SNURTA,1266.3819999999978,4232.372000000003,4248.781000000003,1266.3819999999978,4232.372000000003,4248.781000000003,1,1266.3819999999978,2982.399000000005,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,SNUR,_01.png,_02.png,,SNUR_TA_01.png,SNUR_TA_02.png,SNURTA,,,,,,,,,,,,,,,,,,
25,1685176967785,27/05/2023 08:42:47,1685180567785,1,27/05/2023 10:42:47,128616,14,task-m73r,,29751777,600add4892aa5907dd0402b7,8853954,,complete,,6471cf92a2ae1c5684736adf,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x625,,Noun-Number Training,27,Dual-Plural,Noun Number Training,13,Training01,Training01,34efq7,1,response,DREETU,2266.232999999993,6715.294999999998,6729.540999713892,2266.232999999993,6715.294999999998,6729.540999713892,1,2266.232999999993,4463.307999713899,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,DREE,_01.png,_02.png,,DREE_TU_01.png,DREE_TU_02.png,DREETU,,,,,,,,,,,,,,,,,,
26,1685176971726,27/05/2023 08:42:51,1685180571726,1,27/05/2023 10:42:51,128616,14,task-m73r,,29751777,600add4892aa5907dd0402b7,8853954,,complete,,6471cf92a2ae1c5684736adf,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x625,,Noun-Number Training,27,Dual-Plural,Noun Number Training,14,Training01,Training01,34efq7,1,response,CHORTA,1316.4869999999937,3549.25,3571.3439999999973,1316.4869999999937,3549.25,3571.3439999999973,1,1316.4869999999937,2254.8570000000036,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,CHOR,_01.png,_02.png,,CHOR_TA_01.png,CHOR_TA_02.png,CHORTA,,,,,,,,,,,,,,,,,,
27,1685176974765,27/05/2023 08:42:54,1685180574765,1,27/05/2023 10:42:54,128616,14,task-m73r,,29751777,600add4892aa5907dd0402b7,8853954,,complete,,6471cf92a2ae1c5684736adf,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x625,,Noun-Number Training,27,Dual-Plural,Noun Number Training,15,Training01,Training01,34efq7,1,response,SNURTI,1616.326000000001,3432.622000000003,3444.5960000953637,1616.326000000001,3432.622000000003,3444.5960000953637,1,1616.326000000001,1828.2700000953628,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,SNUR,_01.png,_02.png,,SNUR_TI_01.png,SNUR_TI_02.png,SNURTI,,,,,,,,,,,,,,,,,,
28,1685176977687,27/05/2023 08:42:57,1685180577687,1,27/05/2023 10:42:57,128616,14,task-m73r,,29751777,600add4892aa5907dd0402b7,8853954,,complete,,6471cf92a2ae1c5684736adf,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x625,,Noun-Number Training,27,Dual-Plural,Noun Number Training,16,Training01,Training01,34efq7,1,response,STOOTU,1199.976999999999,2916.0759999999864,2932.7819999999774,1199.976999999999,2916.0759999999864,2932.7819999999774,1,1199.976999999999,1732.8049999999785,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,STOO,_01.png,_02.png,,STOO_TU_01.png,STOO_TU_02.png,STOOTU,,,,,,,,,,,,,,,,,,
29,1685176980701,27/05/2023 08:43:00,1685180580701,1,27/05/2023 10:43:00,128616,14,task-m73r,,29751777,600add4892aa5907dd0402b7,8853954,,complete,,6471cf92a2ae1c5684736adf,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x625,,Noun-Number Training,27,Dual-Plural,Noun Number Training,17,Training01,Training01,34efq7,1,response,PHAITA,1283.024000000005,3015.992000000013,3031.8980000953743,1283.024000000005,3015.992000000013,3031.8980000953743,1,1283.024000000005,1748.8740000953694,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,PHAI,_01.png,_02.png,,PHAI_TA_01.png,PHAI_TA_02.png,PHAITA,,,,,,,,,,,,,,,,,,
30,1685176983464,27/05/2023 08:43:03,1685180583464,1,27/05/2023 10:43:03,128616,14,task-m73r,,29751777,600add4892aa5907dd0402b7,8853954,,complete,,6471cf92a2ae1c5684736adf,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x625,,Noun-Number Training,27,Dual-Plural,Noun Number Training,18,Training01,Training01,34efq7,1,response,BLARTI,1017.0499999999884,2766.6749999999884,2778.8059997138917,1017.0499999999884,2766.6749999999884,2778.8059997138917,1,1017.0499999999884,1761.7559997139033,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,BLAR,_01.png,_02.png,,BLAR_TI_01.png,BLAR_TI_02.png,BLARTI,,,,,,,,,,,,,,,,,,
31,1685176983483,27/05/2023 08:43:03,1685180583483,1,27/05/2023 10:43:03,128616,14,task-m73r,,29751777,600add4892aa5907dd0402b7,8853954,,complete,,6471cf92a2ae1c5684736adf,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x625,,Noun-Number Training,27,Dual-Plural,Noun Number Training,,,,,,,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1685176989058,27/05/2023 08:43:09,1685180589058,1,27/05/2023 10:43:09,128616,14,task-m73r,,29751806,63d43e193e4ed86aaf587294,8853961,,complete,,6471d068398d1d730dae52f5,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x656,,Noun-Number Training,27,Singular-Plural,Noun Number Training,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1685177049016,27/05/2023 08:44:09,1685180649016,1,27/05/2023 10:44:09,128616,14,task-m73r,,29751806,63d43e193e4ed86aaf587294,8853961,,complete,,6471d068398d1d730dae52f5,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x656,,Noun-Number Training,27,Singular-Plural,Noun Number Training,1,Instructions01,Instructions1,l6tegj,1,continue,,59821.5,59811.643,59821.5,59821.5,59811.643,59821.5,1,59821.5,0,0,,Click To Continue,Continue Button,2,object-8,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1685177054321,27/05/2023 08:44:14,1685180654321,1,27/05/2023 10:44:14,128616,14,task-m73r,,29751806,63d43e193e4ed86aaf587294,8853961,,complete,,6471d068398d1d730dae52f5,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x656,,Noun-Number Training,27,Singular-Plural,Noun Number Training,1,Instructions01,Instructions2,m22b5k,2,continue,,5314.601000000002,5297.806000000004,5314.601000000002,5314.601000000002,5297.806000000004,5314.601000000002,1,5314.601000000002,0,0,,Click To Continue,Continue Button,2,object-26,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1685177055328,27/05/2023 08:44:15,1685180655328,1,27/05/2023 10:44:15,128616,14,task-m73r,,29751806,63d43e193e4ed86aaf587294,8853961,,complete,,6471d068398d1d730dae52f5,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x656,,Noun-Number Training,27,Singular-Plural,Noun Number Training,1,Instructions01,Instructions3,1nixcc,3,continue,,1025.0509999999995,1015.9629999999961,1025.0509999999995,1025.0509999999995,1015.9629999999961,1025.0509999999995,1,1025.0509999999995,0,0,,Click To Continue,Continue Button,2,object-126,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1685177061216,27/05/2023 08:44:21,1685180661216,1,27/05/2023 10:44:21,128616,14,task-m73r,,29751806,63d43e193e4ed86aaf587294,8853961,,complete,,6471d068398d1d730dae52f5,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x656,,Noun-Number Training,27,Singular-Plural,Noun Number Training,1,Instructions01,Instructions4,8v99zt,4,continue,,5896.988000035766,5880.713000000003,5896.988000035766,5896.988000035766,5880.713000000003,5896.988000035766,1,5896.988000035766,0,0,,Click To Continue,Continue Button,2,object-122,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1685177068841,27/05/2023 08:44:28,1685180668841,1,27/05/2023 10:44:28,128616,14,task-m73r,,29751806,63d43e193e4ed86aaf587294,8853961,,complete,,6471d068398d1d730dae52f5,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x656,,Noun-Number Training,27,Singular-Plural,Noun Number Training,1,Instructions01,Instructions5,ipt5mm,5,continue,,7640.375,7630.029999999999,7640.375,7640.375,7630.029999999999,7640.375,1,7640.375,0,0,,Click To Continue,Continue Button,2,object-32,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1685177072849,27/05/2023 08:44:32,1685180672849,1,27/05/2023 10:44:32,128616,14,task-m73r,,29751806,63d43e193e4ed86aaf587294,8853961,,complete,,6471d068398d1d730dae52f5,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x656,,Noun-Number Training,27,Singular-Plural,Noun Number Training,1,Instructions01,Instructions6,9ur7d5,6,continue,,4019.045000047685,4014.9030000000057,4019.045000047685,4019.045000047685,4014.9030000000057,4019.045000047685,1,4019.045000047685,0,0,,Click To Continue,Continue Button,2,object-91,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1685177080902,27/05/2023 08:44:40,1685180680902,1,27/05/2023 10:44:40,128616,14,task-m73r,,29751806,63d43e193e4ed86aaf587294,8853961,,complete,,6471d068398d1d730dae52f5,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x656,,Noun-Number Training,27,Singular-Plural,Noun Number Training,1,Instructions01,Instructions7,rts1od,7,continue,,8043.542000023837,8029.668999999994,8043.542000023837,8043.542000023837,8029.668999999994,8043.542000023837,1,8043.542000023837,0,0,,Click To Continue,Continue Button,3,object-151,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1685177080903,27/05/2023 08:44:40,1685180680903,1,27/05/2023 10:44:40,128616,14,task-m73r,,29751806,63d43e193e4ed86aaf587294,8853961,,complete,,6471d068398d1d730dae52f5,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x656,,Noun-Number Training,27,Singular-Plural,Noun Number Training,1,Instructions01,Instructions7,rts1od,7,response,29,3481.659999999989,8029.668999999994,8046.1479999999865,3481.659999999989,8029.668999999994,8046.1479999999865,1,3481.659999999989,4564.487999999998,0,,Dropdown,Age,2,object-150,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1685177080904,27/05/2023 08:44:40,1685180680904,1,27/05/2023 10:44:40,128616,14,task-m73r,,29751806,63d43e193e4ed86aaf587294,8853961,,complete,,6471d068398d1d730dae52f5,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x656,,Noun-Number Training,27,Singular-Plural,Noun Number Training,1,Instructions01,Instructions7,rts1od,7,response,Male,5147.603999999992,8029.668999999994,8046.1479999999865,5147.603999999992,8029.668999999994,8046.1479999999865,1,5147.603999999992,2898.5439999999944,0,,Dropdown,Gender,5,object-154,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1685177080904,27/05/2023 08:44:40,1685180680904,1,27/05/2023 10:44:40,128616,14,task-m73r,,29751806,63d43e193e4ed86aaf587294,8853961,,complete,,6471d068398d1d730dae52f5,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x656,,Noun-Number Training,27,Singular-Plural,Noun Number Training,1,Instructions01,Instructions7,rts1od,7,response,Right-handed,7213.315999999992,8029.668999999994,8046.1479999999865,7213.315999999992,8029.668999999994,8046.1479999999865,1,7213.315999999992,832.8319999999949,0,,Dropdown,Handedness,7,object-156,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1685177142448,27/05/2023 08:45:42,1685180742448,1,27/05/2023 10:45:42,128616,14,task-m73r,,29751806,63d43e193e4ed86aaf587294,8853961,,complete,,6471d068398d1d730dae52f5,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x656,,Noun-Number Training,27,Singular-Plural,Noun Number Training,1,Instructions01,Instructions8,q3gk2e,8,continue,,61572.913000000015,61556.05500000001,61572.913000000015,61572.913000000015,61556.05500000001,61572.913000000015,1,61572.913000000015,0,0,,Click To Continue,Continue Button,2,object-75,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1685177157875,27/05/2023 08:45:57,1685180757875,1,27/05/2023 10:45:57,128616,14,task-m73r,,29751806,63d43e193e4ed86aaf587294,8853961,,complete,,6471d068398d1d730dae52f5,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x656,,Noun-Number Training,27,Singular-Plural,Noun Number Training,1,Training01,Training01,34efq7,1,response,DREETI,4797.666999999987,15426.42299999998,15443.233999999968,4797.666999999987,15426.42299999998,15443.233999999968,1,4797.666999999987,10645.56699999998,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1, ,,,,DREE,_01.png,_02.png,,DREE_TI_01.png,DREE_TI_02.png,DREETI,,,,,,,,,,,,,,,,,,
14,1685177164134,27/05/2023 08:46:04,1685180764134,1,27/05/2023 10:46:04,128616,14,task-m73r,,29751806,63d43e193e4ed86aaf587294,8853961,,complete,,6471d068398d1d730dae52f5,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x656,,Noun-Number Training,27,Singular-Plural,Noun Number Training,2,Training01,Training01,34efq7,1,response,CHORTU,3065.216000000015,6263.798999999999,6279.395000023855,3065.216000000015,6263.798999999999,6279.395000023855,1,3065.216000000015,3214.1790000238398,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1, ,,,,CHOR,_01.png,_02.png,,CHOR_TU_01.png,CHOR_TU_02.png,CHORTU,,,,,,,,,,,,,,,,,,
15,1685177171433,27/05/2023 08:46:11,1685180771433,1,27/05/2023 10:46:11,128616,14,task-m73r,,29751806,63d43e193e4ed86aaf587294,8853961,,complete,,6471d068398d1d730dae52f5,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x656,,Noun-Number Training,27,Singular-Plural,Noun Number Training,3,Training01,Training01,34efq7,1,response,PHAITI,4231.434000000008,7296.706000000006,7311.8960000357765,4231.434000000008,7296.706000000006,7311.8960000357765,1,4231.434000000008,3080.462000035768,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1, ,,,,PHAI,_01.png,_02.png,,PHAI_TI_01.png,PHAI_TI_02.png,PHAITI,,,,,,,,,,,,,,,,,,
16,1685177177072,27/05/2023 08:46:17,1685180777072,1,27/05/2023 10:46:17,128616,14,task-m73r,,29751806,63d43e193e4ed86aaf587294,8853961,,complete,,6471d068398d1d730dae52f5,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x656,,Noun-Number Training,27,Singular-Plural,Noun Number Training,4,Training01,Training01,34efq7,1,response,BLARTA,2515.603000000003,5647.383000000002,5654.490000047692,2515.603000000003,5647.383000000002,5654.490000047692,1,2515.603000000003,3138.887000047689,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1,,,,,BLAR,_01.png,_02.png,,BLAR_TA_01.png,BLAR_TA_02.png,BLARTA,,,,,,,,,,,,,,,,,,
17,1685177182144,27/05/2023 08:46:22,1685180782144,1,27/05/2023 10:46:22,128616,14,task-m73r,,29751806,63d43e193e4ed86aaf587294,8853961,,complete,,6471d068398d1d730dae52f5,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x656,,Noun-Number Training,27,Singular-Plural,Noun Number Training,5,Training01,Training01,34efq7,1,response,SNURTU,1849.2920000000158,5064.5470000000205,5079.707000011927,1849.2920000000158,5064.5470000000205,5079.707000011927,1,1849.2920000000158,3230.4150000119116,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1, ,,,,SNUR,_01.png,_02.png,,SNUR_TU_01.png,SNUR_TU_02.png,SNURTU,,,,,,,,,,,,,,,,,,
18,1685177191416,27/05/2023 08:46:31,1685180791416,1,27/05/2023 10:46:31,128616,14,task-m73r,,29751806,63d43e193e4ed86aaf587294,8853961,,complete,,6471d068398d1d730dae52f5,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x656,,Noun-Number Training,27,Singular-Plural,Noun Number Training,6,Training01,Training01,34efq7,1,response,STOOTA,1816.1469999999972,9279.176999999996,9286.660000011907,1816.1469999999972,9279.176999999996,9286.660000011907,1,1816.1469999999972,7470.51300001191,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1, ,,,,STOO,_01.png,_02.png,,STOO_TA_01.png,STOO_TA_02.png,STOOTA,,,,,,,,,,,,,,,,,,
19,1685177195712,27/05/2023 08:46:35,1685180795712,1,27/05/2023 10:46:35,128616,14,task-m73r,,29751806,63d43e193e4ed86aaf587294,8853961,,complete,,6471d068398d1d730dae52f5,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x656,,Noun-Number Training,27,Singular-Plural,Noun Number Training,7,Training01,Training01,34efq7,1,response,SNURTA,2265.673999999999,4298.024999999994,4303.383000047674,2265.673999999999,4298.024999999994,4303.383000047674,1,2265.673999999999,2037.7090000476746,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,SNUR,_01.png,_02.png,,SNUR_TA_01.png,SNUR_TA_02.png,SNURTA,,,,,,,,,,,,,,,,,,
20,1685177200168,27/05/2023 08:46:40,1685180800168,1,27/05/2023 10:46:40,128616,14,task-m73r,,29751806,63d43e193e4ed86aaf587294,8853961,,complete,,6471d068398d1d730dae52f5,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x656,,Noun-Number Training,27,Singular-Plural,Noun Number Training,8,Training01,Training01,34efq7,1,response,DREETA,1932.658999999985,4448.222000000009,4462.058000035759,1932.658999999985,4448.222000000009,4462.058000035759,1,1932.658999999985,2529.3990000357735,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,DREE,_01.png,_02.png,,DREE_TA_01.png,DREE_TA_02.png,DREETA,,,,,,,,,,,,,,,,,,
21,1685177206608,27/05/2023 08:46:46,1685180806608,1,27/05/2023 10:46:46,128616,14,task-m73r,,29751806,63d43e193e4ed86aaf587294,8853961,,complete,,6471d068398d1d730dae52f5,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x656,,Noun-Number Training,27,Singular-Plural,Noun Number Training,9,Training01,Training01,34efq7,1,response,CHORTI,2132.2759999999835,6447.112999999983,6453.435999999987,2132.2759999999835,6447.112999999983,6453.435999999987,1,2132.2759999999835,4321.1600000000035,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,CHOR,_01.png,_02.png,,CHOR_TI_01.png,CHOR_TI_02.png,CHORTI,,,,,,,,,,,,,,,,,,
22,1685177212680,27/05/2023 08:46:52,1685180812680,1,27/05/2023 10:46:52,128616,14,task-m73r,,29751806,63d43e193e4ed86aaf587294,8853961,,complete,,6471d068398d1d730dae52f5,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x656,,Noun-Number Training,27,Singular-Plural,Noun Number Training,10,Training01,Training01,34efq7,1,response,PHAITU,2265.439000000013,6063.792000000016,6078.223000035767,2265.439000000013,6063.792000000016,6078.223000035767,1,2265.439000000013,3812.7840000357537,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,PHAI,_01.png,_02.png,,PHAI_TU_01.png,PHAI_TU_02.png,PHAITU,,,,,,,,,,,,,,,,,,
23,1685177218488,27/05/2023 08:46:58,1685180818488,1,27/05/2023 10:46:58,128616,14,task-m73r,,29751806,63d43e193e4ed86aaf587294,8853961,,complete,,6471d068398d1d730dae52f5,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x656,,Noun-Number Training,27,Singular-Plural,Noun Number Training,11,Training01,Training01,34efq7,1,response,STOOTI,1866.0219999999972,5814.252999999997,5822.831000011909,1866.0219999999972,5814.252999999997,5822.831000011909,1,1866.0219999999972,3956.809000011912,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,STOO,_01.png,_02.png,,STOO_TI_01.png,STOO_TI_02.png,STOOTI,,,,,,,,,,,,,,,,,,
24,1685177223632,27/05/2023 08:47:03,1685180823632,1,27/05/2023 10:47:03,128616,14,task-m73r,,29751806,63d43e193e4ed86aaf587294,8853961,,complete,,6471d068398d1d730dae52f5,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x656,,Noun-Number Training,27,Singular-Plural,Noun Number Training,12,Training01,Training01,34efq7,1,response,BLARTU,1932.6149999999907,5147.527999999991,5151.878000023833,1932.6149999999907,5147.527999999991,5151.878000023833,1,1932.6149999999907,3219.2630000238423,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,BLAR,_01.png,_02.png,,BLAR_TU_01.png,BLAR_TU_02.png,BLARTU,,,,,,,,,,,,,,,,,,
25,1685177230452,27/05/2023 08:47:10,1685180830452,1,27/05/2023 10:47:10,128616,14,task-m73r,,29751806,63d43e193e4ed86aaf587294,8853961,,complete,,6471d068398d1d730dae52f5,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x656,,Noun-Number Training,27,Singular-Plural,Noun Number Training,13,Training01,Training01,34efq7,1,response,STOOTU,2065.909000000014,6813.584000000003,6829.050000011921,2065.909000000014,6813.584000000003,6829.050000011921,1,2065.909000000014,4763.141000011907,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,STOO,_01.png,_02.png,,STOO_TU_01.png,STOO_TU_02.png,STOOTU,,,,,,,,,,,,,,,,,,
