Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-3q16,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: ShowProgressBar,Spreadsheet: VERB,Spreadsheet: _,Spreadsheet: NUM,Spreadsheet: NOUN,Spreadsheet: _01,Spreadsheet: _02,Spreadsheet: _BLOT,Spreadsheet: AlienCountA,Spreadsheet: AlienCountB,Spreadsheet: TextResponseA,Spreadsheet: AlienTestCount03,Spreadsheet: Test01Option01,Spreadsheet: Test01Option02,Spreadsheet: Train02Picture01,Spreadsheet: Train02Picture02,Spreadsheet: TextTraining02,Spreadsheet: Test02Picture01,Spreadsheet: Test02Option01,Spreadsheet: Test02Option02,Spreadsheet: ,Spreadsheet: CorrectAnswer,Spreadsheet: TestCorrectAnswer,Manipulation: Spreadsheet,Store: correct,Store: total
16,1685035160292,25/05/2023 17:19:20,1685038760292,1,25/05/2023 19:19:20,128616,14,task-gbr3,,29726901,BLIND,8844521,,complete,,646fa5b30a7995cad5fec730,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x1007,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,14,Testing02,Testing 02,hvzr65,1,response,STOO_TA_02.png,943.6739999999991,941.8199999999997,943.6739999999991,943.6739999999991,941.8199999999997,943.6739999999991,1,943.6739999999991,0,0,,Click Response,ResponseB,4,object-85,Testing02,,3,,,_,TA,STOO,_01.png,_02.png,,,,,STOO_TA_01.png,STOO_TI_02.png,STOO_TA_02.png,,,,,,,,,STOO_TA_02.png,,,
17,1685035162093,25/05/2023 17:19:22,1685038762093,1,25/05/2023 19:19:22,128616,14,task-gbr3,,29726901,BLIND,8844521,,complete,,646fa5b30a7995cad5fec730,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x1007,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,15,Testing02,Testing 02,hvzr65,1,response,BLAR_TI_02.png,1802.754000000372,1800.237000000001,1802.754000000372,1802.754000000372,1800.237000000001,1802.754000000372,1,1802.754000000372,0,0,,Click Response,ResponseA,3,object-86,Testing02,,3,,,_,TI,BLAR,_01.png,_02.png,,,,,BLAR_TI_01.png,BLAR_TI_02.png,BLAR_TA_02.png,,,,,,,,,BLAR_TI_02.png,,,
18,1685035163321,25/05/2023 17:19:23,1685038763321,1,25/05/2023 19:19:23,128616,14,task-gbr3,,29726901,BLIND,8844521,,complete,,646fa5b30a7995cad5fec730,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x1007,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,16,Testing02,Testing 02,hvzr65,1,response,SNUR_TU_02.png,1230.517000000371,1229.3349999999991,1230.517000000371,1230.517000000371,1229.3349999999991,1230.517000000371,1,1230.517000000371,0,0,,Click Response,ResponseA,3,object-86,Testing02,,3,,,_,TU,SNUR,_01.png,_02.png,,,,,SNUR_TU_01.png,SNUR_TU_02.png,SNUR_TI_02.png,,,,,,,,,SNUR_TU_02.png,,,
19,1685035165758,25/05/2023 17:19:25,1685038765758,1,25/05/2023 19:19:25,128616,14,task-gbr3,,29726901,BLIND,8844521,,complete,,646fa5b30a7995cad5fec730,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x1007,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,17,Testing02,Testing 02,hvzr65,1,response,DREE_TI_02.png,2438.481999999254,2437.8830000000016,2438.481999999254,2438.481999999254,2437.8830000000016,2438.481999999254,1,2438.481999999254,0,0,,Click Response,ResponseB,4,object-85,Testing02,,3,,,_,TI,DREE,_01.png,_02.png,,,,,DREE_TI_01.png,DREE_TU_02.png,DREE_TI_02.png,,,,,,,,,DREE_TI_02.png,,,
20,1685035167320,25/05/2023 17:19:27,1685038767320,1,25/05/2023 19:19:27,128616,14,task-gbr3,,29726901,BLIND,8844521,,complete,,646fa5b30a7995cad5fec730,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x1007,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,18,Testing02,Testing 02,hvzr65,1,response,CHOR_TU_02.png,1562.3989999999976,1558.515999999996,1562.3989999999976,1562.3989999999976,1558.515999999996,1562.3989999999976,1,1562.3989999999976,0,0,,Click Response,ResponseB,4,object-85,Testing02,,3,,,_,TU,CHOR,_01.png,_02.png,,,,,CHOR_TU_01.png,CHOR_TA_02.png,CHOR_TU_02.png,,,,,,,,,CHOR_TU_02.png,,,
21,1685035169686,25/05/2023 17:19:29,1685038769686,1,25/05/2023 19:19:29,128616,14,task-gbr3,,29726901,BLIND,8844521,,complete,,646fa5b30a7995cad5fec730,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x1007,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,1,Scoring,Score,lbqwfd,1,continue,,2369.982999999629,2367.0020000000004,2369.982999999629,2369.982999999629,2367.0020000000004,2369.982999999629,1,2369.982999999629,0,0,,Click To Continue,Continue Button,2,object-91,Scoring,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1685035169686,25/05/2023 17:19:29,1685038769686,1,25/05/2023 19:19:29,128616,14,task-gbr3,,29726901,BLIND,8844521,,complete,,646fa5b30a7995cad5fec730,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x1007,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,,,,,,,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1685036268326,25/05/2023 17:37:48,1685039868326,1,25/05/2023 19:37:48,128616,14,task-gbr3,,29727068,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Testing,4,Singular-Dual,Noun Number Testing,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1685036277793,25/05/2023 17:37:57,1685039877793,1,25/05/2023 19:37:57,128616,14,task-gbr3,,29727068,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Testing,4,Singular-Dual,Noun Number Testing,1,Instructions02,Instructions02,g2b1f4,1,continue,,9482.554999997019,9468.777999999998,9482.554999997019,9482.554999997019,9468.777999999998,9482.554999997019,1,9482.554999997019,0,0,,Click To Continue,Continue Button,2,object-79,Instructions02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1685036299045,25/05/2023 17:38:19,1685039899045,1,25/05/2023 19:38:19,128616,14,task-gbr3,,29727068,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Testing,4,Singular-Dual,Noun Number Testing,1,Testing02,Testing 02,hvzr65,1,response,CHOR_TU_02.png,21265.87699999851,21255.023,21265.87699999851,21265.87699999851,21255.023,21265.87699999851,0,21265.87699999851,0,0,,Click Response,ResponseA,3,object-86,Testing02,,1,,,_,TI,CHOR,_01.png,_02.png,,,,,CHOR_TI_01.png,CHOR_TU_02.png,CHOR_TI_02.png,,,,,,,,,CHOR_TI_02.png,,,
4,1685036301600,25/05/2023 17:38:21,1685039901600,1,25/05/2023 19:38:21,128616,14,task-gbr3,,29727068,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Testing,4,Singular-Dual,Noun Number Testing,2,Testing02,Testing 02,hvzr65,1,response,SNUR_TU_02.png,2565.8539999985114,2550.545000000002,2565.8539999985114,2565.8539999985114,2550.545000000002,2565.8539999985114,0,2565.8539999985114,0,0,,Click Response,ResponseB,4,object-85,Testing02,,1,,,_,TA,SNUR,_01.png,_02.png,,,,,SNUR_TA_01.png,SNUR_TA_02.png,SNUR_TU_02.png,,,,,,,,,SNUR_TA_02.png,,,
5,1685036304719,25/05/2023 17:38:24,1685039904719,1,25/05/2023 19:38:24,128616,14,task-gbr3,,29727068,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Testing,4,Singular-Dual,Noun Number Testing,3,Testing02,Testing 02,hvzr65,1,response,PHAI_TI_02.png,3134.0570000000007,3117.358,3134.0570000000007,3134.0570000000007,3117.358,3134.0570000000007,1,3134.0570000000007,0,0,,Click Response,ResponseA,3,object-86,Testing02,,1,,,_,TI,PHAI,_01.png,_02.png,,,,,PHAI_TI_01.png,PHAI_TI_02.png,PHAI_TA_02.png,,,,,,,,,PHAI_TI_02.png,,,
6,1685036308120,25/05/2023 17:38:28,1685039908120,1,25/05/2023 19:38:28,128616,14,task-gbr3,,29727068,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Testing,4,Singular-Dual,Noun Number Testing,4,Testing02,Testing 02,hvzr65,1,response,STOO_TU_02.png,3417.469999999994,3400.752999999997,3417.469999999994,3417.469999999994,3400.752999999997,3417.469999999994,1,3417.469999999994,0,0,,Click Response,ResponseB,4,object-85,Testing02,,1,,,_,TU,STOO,_01.png,_02.png,,,,,STOO_TU_01.png,STOO_TA_02.png,STOO_TU_02.png,,,,,,,,,STOO_TU_02.png,,,
7,1685036312627,25/05/2023 17:38:32,1685039912627,1,25/05/2023 19:38:32,128616,14,task-gbr3,,29727068,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Testing,4,Singular-Dual,Noun Number Testing,5,Testing02,Testing 02,hvzr65,1,response,BLAR_TU_02.png,4520.7980000000025,4517.629000000001,4520.7980000000025,4520.7980000000025,4517.629000000001,4520.7980000000025,1,4520.7980000000025,0,0,,Click Response,ResponseA,3,object-86,Testing02,,1,,,_,TU,BLAR,_01.png,_02.png,,,,,BLAR_TU_01.png,BLAR_TU_02.png,BLAR_TI_02.png,,,,,,,,,BLAR_TU_02.png,,,
8,1685036315523,25/05/2023 17:38:35,1685039915523,1,25/05/2023 19:38:35,128616,14,task-gbr3,,29727068,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Testing,4,Singular-Dual,Noun Number Testing,6,Testing02,Testing 02,hvzr65,1,response,DREE_TI_02.png,2899.269000001492,2883.582000000002,2899.269000001492,2899.269000001492,2883.582000000002,2899.269000001492,0,2899.269000001492,0,0,,Click Response,ResponseA,3,object-86,Testing02,,1,,,_,TA,DREE,_01.png,_02.png,,,,,DREE_TA_01.png,DREE_TI_02.png,DREE_TA_02.png,,,,,,,,,DREE_TA_02.png,,,
9,1685036321355,25/05/2023 17:38:41,1685039921355,1,25/05/2023 19:38:41,128616,14,task-gbr3,,29727068,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Testing,4,Singular-Dual,Noun Number Testing,7,Testing02,Testing 02,hvzr65,1,response,CHOR_TA_02.png,5847.0869999999995,5834.629999999997,5847.0869999999995,5847.0869999999995,5834.629999999997,5847.0869999999995,1,5847.0869999999995,0,0,,Click Response,ResponseA,3,object-86,Testing02,,2,,,_,TA,CHOR,_01.png,_02.png,,,,,CHOR_TA_01.png,CHOR_TA_02.png,CHOR_TI_02.png,,,,,,,,,CHOR_TA_02.png,,,
10,1685036324099,25/05/2023 17:38:44,1685039924099,1,25/05/2023 19:38:44,128616,14,task-gbr3,,29727068,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Testing,4,Singular-Dual,Noun Number Testing,8,Testing02,Testing 02,hvzr65,1,response,STOO_TU_02.png,2757.356999998512,2750.829000000005,2757.356999998512,2757.356999998512,2750.829000000005,2757.356999998512,0,2757.356999998512,0,0,,Click Response,ResponseB,4,object-85,Testing02,,2,,,_,TI,STOO,_01.png,_02.png,,,,,STOO_TI_01.png,STOO_TI_02.png,STOO_TU_02.png,,,,,,,,,STOO_TI_02.png,,,
11,1685036327931,25/05/2023 17:38:47,1685039927931,1,25/05/2023 19:38:47,128616,14,task-gbr3,,29727068,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Testing,4,Singular-Dual,Noun Number Testing,9,Testing02,Testing 02,hvzr65,1,response,DREE_TA_02.png,3837.527999998507,3834.2509999999966,3837.527999998507,3837.527999998507,3834.2509999999966,3837.527999998507,0,3837.527999998507,0,0,,Click Response,ResponseB,4,object-85,Testing02,,2,,,_,TU,DREE,_01.png,_02.png,,,,,DREE_TU_01.png,DREE_TU_02.png,DREE_TA_02.png,,,,,,,,,DREE_TU_02.png,,,
12,1685036332843,25/05/2023 17:38:52,1685039932843,1,25/05/2023 19:38:52,128616,14,task-gbr3,,29727068,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Testing,4,Singular-Dual,Noun Number Testing,10,Testing02,Testing 02,hvzr65,1,response,SNUR_TI_02.png,4916.077000002981,4901.173999999999,4916.077000002981,4916.077000002981,4901.173999999999,4916.077000002981,1,4916.077000002981,0,0,,Click Response,ResponseB,4,object-85,Testing02,,2,,,_,TI,SNUR,_01.png,_02.png,,,,,SNUR_TI_01.png,SNUR_TA_02.png,SNUR_TI_02.png,,,,,,,,,SNUR_TI_02.png,,,
13,1685036334851,25/05/2023 17:38:54,1685039934851,1,25/05/2023 19:38:54,128616,14,task-gbr3,,29727068,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Testing,4,Singular-Dual,Noun Number Testing,11,Testing02,Testing 02,hvzr65,1,response,PHAI_TU_02.png,2023.002999997021,2016.958000000006,2023.002999997021,2023.002999997021,2016.958000000006,2023.002999997021,1,2023.002999997021,0,0,,Click Response,ResponseB,4,object-85,Testing02,,2,,,_,TU,PHAI,_01.png,_02.png,,,,,PHAI_TU_01.png,PHAI_TI_02.png,PHAI_TU_02.png,,,,,,,,,PHAI_TU_02.png,,,
14,1685036337659,25/05/2023 17:38:57,1685039937659,1,25/05/2023 19:38:57,128616,14,task-gbr3,,29727068,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Testing,4,Singular-Dual,Noun Number Testing,12,Testing02,Testing 02,hvzr65,1,response,BLAR_TA_02.png,2813.544999997015,2800.5,2813.544999997015,2813.544999997015,2800.5,2813.544999997015,1,2813.544999997015,0,0,,Click Response,ResponseB,4,object-85,Testing02,,2,,,_,TA,BLAR,_01.png,_02.png,,,,,BLAR_TA_01.png,BLAR_TU_02.png,BLAR_TA_02.png,,,,,,,,,BLAR_TA_02.png,,,
15,1685036341027,25/05/2023 17:39:01,1685039941027,1,25/05/2023 19:39:01,128616,14,task-gbr3,,29727068,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Testing,4,Singular-Dual,Noun Number Testing,13,Testing02,Testing 02,hvzr65,1,response,CHOR_TU_02.png,3381.4450000029756,3367.5929999999935,3381.4450000029756,3381.4450000029756,3367.5929999999935,3381.4450000029756,1,3381.4450000029756,0,0,,Click Response,ResponseB,4,object-85,Testing02,,3,,,_,TU,CHOR,_01.png,_02.png,,,,,CHOR_TU_01.png,CHOR_TA_02.png,CHOR_TU_02.png,,,,,,,,,CHOR_TU_02.png,,,
16,1685036344795,25/05/2023 17:39:04,1685039944795,1,25/05/2023 19:39:04,128616,14,task-gbr3,,29727068,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Testing,4,Singular-Dual,Noun Number Testing,14,Testing02,Testing 02,hvzr65,1,response,PHAI_TU_02.png,3781.652000000002,3767.422999999995,3781.652000000002,3781.652000000002,3767.422999999995,3781.652000000002,0,3781.652000000002,0,0,,Click Response,ResponseB,4,object-85,Testing02,,3,,,_,TA,PHAI,_01.png,_02.png,,,,,PHAI_TA_01.png,PHAI_TA_02.png,PHAI_TU_02.png,,,,,,,,,PHAI_TA_02.png,,,
17,1685036348419,25/05/2023 17:39:08,1685039948419,1,25/05/2023 19:39:08,128616,14,task-gbr3,,29727068,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Testing,4,Singular-Dual,Noun Number Testing,15,Testing02,Testing 02,hvzr65,1,response,SNUR_TI_02.png,3638.429000002987,3634.168000000005,3638.429000002987,3638.429000002987,3634.168000000005,3638.429000002987,0,3638.429000002987,0,0,,Click Response,ResponseB,4,object-85,Testing02,,3,,,_,TU,SNUR,_01.png,_02.png,,,,,SNUR_TU_01.png,SNUR_TU_02.png,SNUR_TI_02.png,,,,,,,,,SNUR_TU_02.png,,,
18,1685036350387,25/05/2023 17:39:10,1685039950387,1,25/05/2023 19:39:10,128616,14,task-gbr3,,29727068,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Testing,4,Singular-Dual,Noun Number Testing,16,Testing02,Testing 02,hvzr65,1,response,STOO_TI_02.png,1971.5610000000015,1967.218000000008,1971.5610000000015,1971.5610000000015,1967.218000000008,1971.5610000000015,0,1971.5610000000015,0,0,,Click Response,ResponseA,3,object-86,Testing02,,3,,,_,TA,STOO,_01.png,_02.png,,,,,STOO_TA_01.png,STOO_TI_02.png,STOO_TA_02.png,,,,,,,,,STOO_TA_02.png,,,
19,1685036352531,25/05/2023 17:39:12,1685039952531,1,25/05/2023 19:39:12,128616,14,task-gbr3,,29727068,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Testing,4,Singular-Dual,Noun Number Testing,17,Testing02,Testing 02,hvzr65,1,response,BLAR_TI_02.png,2148.5430000029737,2133.7709999999934,2148.5430000029737,2148.5430000029737,2133.7709999999934,2148.5430000029737,1,2148.5430000029737,0,0,,Click Response,ResponseA,3,object-86,Testing02,,3,,,_,TI,BLAR,_01.png,_02.png,,,,,BLAR_TI_01.png,BLAR_TI_02.png,BLAR_TA_02.png,,,,,,,,,BLAR_TI_02.png,,,
20,1685036354739,25/05/2023 17:39:14,1685039954739,1,25/05/2023 19:39:14,128616,14,task-gbr3,,29727068,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Testing,4,Singular-Dual,Noun Number Testing,18,Testing02,Testing 02,hvzr65,1,response,DREE_TI_02.png,2223.1720000014902,2217.1619999999966,2223.1720000014902,2223.1720000014902,2217.1619999999966,2223.1720000014902,1,2223.1720000014902,0,0,,Click Response,ResponseB,4,object-85,Testing02,,3,,,_,TI,DREE,_01.png,_02.png,,,,,DREE_TI_01.png,DREE_TU_02.png,DREE_TI_02.png,,,,,,,,,DREE_TI_02.png,,,
21,1685036357403,25/05/2023 17:39:17,1685039957403,1,25/05/2023 19:39:17,128616,14,task-gbr3,,29727068,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Testing,4,Singular-Dual,Noun Number Testing,1,Scoring,Score,lbqwfd,1,continue,,2667.060000000012,2650.4870000000083,2667.060000000012,2667.060000000012,2650.4870000000083,2667.060000000012,1,2667.060000000012,0,0,,Click To Continue,Continue Button,2,object-91,Scoring,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1685036357405,25/05/2023 17:39:17,1685039957405,1,25/05/2023 19:39:17,128616,14,task-gbr3,,29727068,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Testing,4,Singular-Dual,Noun Number Testing,,,,,,,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1685034168558,25/05/2023 17:02:48,1685037768558,1,25/05/2023 19:02:48,128616,14,task-gbr3,,29726695,BLIND,8844469,,complete,,646f9b26ce2233e06e429345,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1685034174678,25/05/2023 17:02:54,1685037774678,1,25/05/2023 19:02:54,128616,14,task-gbr3,,29726695,BLIND,8844469,,complete,,646f9b26ce2233e06e429345,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,1,Instructions02,Instructions02,g2b1f4,1,continue,,6158.759000000046,6143.728,6158.759000000046,6158.759000000046,6143.728,6158.759000000046,1,6158.759000000046,0,0,,Click To Continue,Continue Button,2,object-79,Instructions02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1685034178242,25/05/2023 17:02:58,1685037778242,1,25/05/2023 19:02:58,128616,14,task-gbr3,,29726695,BLIND,8844469,,complete,,646f9b26ce2233e06e429345,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,1,Testing02,Testing 02,hvzr65,1,response,STOO_TU_02.png,3579.2309999999998,3562.9159999999993,3579.2309999999998,3579.2309999999998,3562.9159999999993,3579.2309999999998,1,3579.2309999999998,0,0,,Click Response,ResponseB,4,object-85,Testing02,,1,,,_,TU,STOO,_01.png,_02.png,,,,,STOO_TU_01.png,STOO_TA_02.png,STOO_TU_02.png,,,,,,,,,STOO_TU_02.png,,,
4,1685034181680,25/05/2023 17:03:01,1685037781680,1,25/05/2023 19:03:01,128616,14,task-gbr3,,29726695,BLIND,8844469,,complete,,646f9b26ce2233e06e429345,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,2,Testing02,Testing 02,hvzr65,1,response,CHOR_TI_02.png,3454.3150000000005,3446.174000000001,3454.3150000000005,3454.3150000000005,3446.174000000001,3454.3150000000005,1,3454.3150000000005,0,0,,Click Response,ResponseB,4,object-85,Testing02,,1,,,_,TI,CHOR,_01.png,_02.png,,,,,CHOR_TI_01.png,CHOR_TU_02.png,CHOR_TI_02.png,,,,,,,,,CHOR_TI_02.png,,,
5,1685034187120,25/05/2023 17:03:07,1685037787120,1,25/05/2023 19:03:07,128616,14,task-gbr3,,29726695,BLIND,8844469,,complete,,646f9b26ce2233e06e429345,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,3,Testing02,Testing 02,hvzr65,1,response,PHAI_TI_02.png,5448.741000000093,5444.343000000001,5448.741000000093,5448.741000000093,5444.343000000001,5448.741000000093,1,5448.741000000093,0,0,,Click Response,ResponseA,3,object-86,Testing02,,1,,,_,TI,PHAI,_01.png,_02.png,,,,,PHAI_TI_01.png,PHAI_TI_02.png,PHAI_TA_02.png,,,,,,,,,PHAI_TI_02.png,,,
6,1685034188599,25/05/2023 17:03:08,1685037788599,1,25/05/2023 19:03:08,128616,14,task-gbr3,,29726695,BLIND,8844469,,complete,,646f9b26ce2233e06e429345,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,4,Testing02,Testing 02,hvzr65,1,response,BLAR_TU_02.png,1482.9979999999523,1481.726999999999,1482.9979999999523,1482.9979999999523,1481.726999999999,1482.9979999999523,1,1482.9979999999523,0,0,,Click Response,ResponseA,3,object-86,Testing02,,1,,,_,TU,BLAR,_01.png,_02.png,,,,,BLAR_TU_01.png,BLAR_TU_02.png,BLAR_TI_02.png,,,,,,,,,BLAR_TU_02.png,,,
7,1685034190920,25/05/2023 17:03:10,1685037790920,1,25/05/2023 19:03:10,128616,14,task-gbr3,,29726695,BLIND,8844469,,complete,,646f9b26ce2233e06e429345,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,5,Testing02,Testing 02,hvzr65,1,response,SNUR_TA_02.png,2322.671000000093,2314.3430000000008,2322.671000000093,2322.671000000093,2314.3430000000008,2322.671000000093,1,2322.671000000093,0,0,,Click Response,ResponseA,3,object-86,Testing02,,1,,,_,TA,SNUR,_01.png,_02.png,,,,,SNUR_TA_01.png,SNUR_TA_02.png,SNUR_TU_02.png,,,,,,,,,SNUR_TA_02.png,,,
8,1685034192831,25/05/2023 17:03:12,1685037792831,1,25/05/2023 19:03:12,128616,14,task-gbr3,,29726695,BLIND,8844469,,complete,,646f9b26ce2233e06e429345,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,6,Testing02,Testing 02,hvzr65,1,response,DREE_TA_02.png,1919.5280000000457,1914.607,1919.5280000000457,1919.5280000000457,1914.607,1919.5280000000457,1,1919.5280000000457,0,0,,Click Response,ResponseB,4,object-85,Testing02,,1,,,_,TA,DREE,_01.png,_02.png,,,,,DREE_TA_01.png,DREE_TI_02.png,DREE_TA_02.png,,,,,,,,,DREE_TA_02.png,,,
