Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-3q16,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: ShowProgressBar,Spreadsheet: VERB,Spreadsheet: _,Spreadsheet: NUM,Spreadsheet: NOUN,Spreadsheet: _01,Spreadsheet: _02,Spreadsheet: _BLOT,Spreadsheet: AlienCountA,Spreadsheet: AlienCountB,Spreadsheet: TextResponseA,Spreadsheet: AlienTestCount03,Spreadsheet: Test01Option01,Spreadsheet: Test01Option02,Spreadsheet: Train02Picture01,Spreadsheet: Train02Picture02,Spreadsheet: TextTraining02,Spreadsheet: Test02Picture01,Spreadsheet: Test02Option01,Spreadsheet: Test02Option02,Spreadsheet: ,Spreadsheet: TestCorrectAnswer,Manipulation: Spreadsheet,Store: NounNumberTrain,Store: NounNumberCorrect,Store: NounNumberTotal
24,1685030805210,25/05/2023 16:06:45,1685034405210,1,25/05/2023 18:06:45,128616,14,task-y6qa,,29725762,BLIND,8844168,,complete,,646f94372f2019b9441d0033,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,20,Training,Training,34efq7,1,response,GOIKE CHORTU!,1295.8349999999919,5466.648999999976,5470.188999976148,1295.8349999999919,5466.648999999976,5470.188999976148,1,1295.8349999999919,4174.353999976156,0,,Single Text Entry,TextTraining02,4,object-97,Training,,4, ,GOI,_,KE,CHOR,_01.png,_02.png,,,,,,,,GOI_KE_CHOR_TU_01.png,GOI_KE_CHOR_TU_02.png,GOIKE CHORTU!,,,,,,,,,
25,1685030810735,25/05/2023 16:06:50,1685034410735,1,25/05/2023 18:06:50,128616,14,task-y6qa,,29725762,BLIND,8844168,,complete,,646f94372f2019b9441d0033,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,21,Training,Training,34efq7,1,response,PAUKE SNURTU!,1345.8330000000133,5524.9800000000105,5528.240000023856,1345.8330000000133,5524.9800000000105,5528.240000023856,1,1345.8330000000133,4182.407000023843,0,,Single Text Entry,TextTraining02,4,object-97,Training,,4, ,PAU,_,KE,SNUR,_01.png,_02.png,,,,,,,,PAU_KE_SNUR_TU_01.png,PAU_KE_SNUR_TU_02.png,PAUKE SNURTU!,,,,,,,,,
26,1685030817871,25/05/2023 16:06:57,1685034417871,1,25/05/2023 18:06:57,128616,14,task-y6qa,,29725762,BLIND,8844168,,complete,,646f94372f2019b9441d0033,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,22,Training,Training,34efq7,1,response,GOIKE DREETA!,3824.978000000003,7137.464000000007,7139.059999976162,3824.978000000003,7137.464000000007,7139.059999976162,1,3824.978000000003,3314.081999976159,0,,Single Text Entry,TextTraining02,4,object-97,Training,,4, ,GOI,_,KE,DREE,_01.png,_02.png,,,,,,,,GOI_KE_DREE_TA_01.png,GOI_KE_DREE_TA_02.png,GOIKE DREETA!,,,,,,,,,
27,1685030823857,25/05/2023 16:07:03,1685034423857,1,25/05/2023 18:07:03,128616,14,task-y6qa,,29725762,BLIND,8844168,,complete,,646f94372f2019b9441d0033,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,23,Training,Training,34efq7,1,response,PAUKO BLARTI!,1141.6609999999928,5983.305999999982,5987.413999999961,1141.6609999999928,5983.305999999982,5987.413999999961,1,1141.6609999999928,4845.752999999968,0,,Single Text Entry,TextTraining02,4,object-97,Training,,4, ,PAU,_,KO,BLAR,_01.png,_02.png,,,,,,,,PAU_KO_BLAR_TI_01.png,PAU_KO_BLAR_TI_02.png,PAUKO BLARTI!,,,,,,,,,
28,1685030831717,25/05/2023 16:07:11,1685034431717,1,25/05/2023 18:07:11,128616,14,task-y6qa,,29725762,BLIND,8844168,,complete,,646f94372f2019b9441d0033,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,24,Training,Training,34efq7,1,response,GOIKO PHAITI!,3399.9809999999998,7862.454000000027,7864.1900000715395,3399.9809999999998,7862.454000000027,7864.1900000715395,1,3399.9809999999998,4464.20900007154,0,,Single Text Entry,TextTraining02,4,object-97,Training,,4, ,GOI,_,KO,PHAI,_01.png,_02.png,,,,,,,,GOI_KO_PHAI_TI_01.png,GOI_KO_PHAI_TI_02.png,GOIKO PHAITI!,,,,,,,,,
29,1685030846440,25/05/2023 16:07:26,1685034446440,1,25/05/2023 18:07:26,128616,14,task-y6qa,,29725762,BLIND,8844168,,complete,,646f94372f2019b9441d0033,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,25,Training,Training,34efq7,1,response,PAUKE PHAITU!,4429.151999999973,14720.774999999994,14724.943999999989,4429.151999999973,14720.774999999994,14724.943999999989,1,4429.151999999973,10295.792000000016,0,,Single Text Entry,TextTraining02,4,object-97,Training,,5, ,PAU,_,KE,PHAI,_01.png,_02.png,,,,,,,,PAU_KE_PHAI_TU_01.png,PAU_KE_PHAI_TU_02.png,PAUKE PHAITU!,,,,,,,,,
30,1685030855258,25/05/2023 16:07:35,1685034455258,1,25/05/2023 18:07:35,128616,14,task-y6qa,,29725762,BLIND,8844168,,complete,,646f94372f2019b9441d0033,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,26,Training,Training,34efq7,1,response,GOIKE BLARTU!,2291.6689999999944,8820.864000000001,8822.160999999993,2291.6689999999944,8820.864000000001,8822.160999999993,1,2291.6689999999944,6530.491999999998,0,,Single Text Entry,TextTraining02,4,object-97,Training,,5, ,GOI,_,KE,BLAR,_01.png,_02.png,,,,,,,,GOI_KE_BLAR_TU_01.png,GOI_KE_BLAR_TU_02.png,GOIKE BLARTU!,,,,,,,,,
31,1685030866923,25/05/2023 16:07:46,1685034466923,1,25/05/2023 18:07:46,128616,14,task-y6qa,,29725762,BLIND,8844168,,complete,,646f94372f2019b9441d0033,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,27,Training,Training,34efq7,1,response,GOIKE CHORTA!,7066.560999999987,11662.383000000002,11665.997000047675,7066.560999999987,11662.383000000002,11665.997000047675,1,7066.560999999987,4599.436000047688,0,,Single Text Entry,TextTraining02,4,object-97,Training,,5, ,GOI,_,KE,CHOR,_01.png,_02.png,,,,,,,,GOI_KE_CHOR_TA_01.png,GOI_KE_CHOR_TA_02.png,GOIKE CHORTA!,,,,,,,,,
32,1685030877701,25/05/2023 16:07:57,1685034477701,1,25/05/2023 18:07:57,128616,14,task-y6qa,,29725762,BLIND,8844168,,complete,,646f94372f2019b9441d0033,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,28,Training,Training,34efq7,1,response,GOIKO STTOTI!,6441.628999999986,10779.098999999987,10781.514000023832,6441.628999999986,10779.098999999987,10781.514000023832,0,6441.628999999986,4339.885000023845,0,,Single Text Entry,TextTraining02,4,object-97,Training,,5, ,GOI,_,KO,STOO,_01.png,_02.png,,,,,,,,GOI_KO_STOO_TI_01.png,GOI_KO_STOO_TI_02.png,GOIKO STOOTI!,,,,,,,,,
33,1685030879969,25/05/2023 16:07:59,1685034479969,1,25/05/2023 18:07:59,128616,14,task-y6qa,,29725762,BLIND,8844168,,complete,,646f94372f2019b9441d0033,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,28,Training,Training,34efq7,1,response,GOIKO STOOTI!,6441.628999999986,13045.758999999991,13049.91399999999,6441.628999999986,13045.758999999991,13049.91399999999,1,6441.628999999986,6608.2850000000035,0,,Single Text Entry,TextTraining02,4,object-97,Training,,5, ,GOI,_,KO,STOO,_01.png,_02.png,,,,,,,,GOI_KO_STOO_TI_01.png,GOI_KO_STOO_TI_02.png,GOIKO STOOTI!,,,,,,,,,
34,1685030887858,25/05/2023 16:08:07,1685034487858,1,25/05/2023 18:08:07,128616,14,task-y6qa,,29725762,BLIND,8844168,,complete,,646f94372f2019b9441d0033,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,29,Training,Training,34efq7,1,response,PAUKO DREETI!,2458.3179999999993,7892.062000000005,7893.554999976157,2458.3179999999993,7892.062000000005,7893.554999976157,1,2458.3179999999993,5435.236999976158,0,,Single Text Entry,TextTraining02,4,object-97,Training,,5, ,PAU,_,KO,DREE,_01.png,_02.png,,,,,,,,PAU_KO_DREE_TI_01.png,PAU_KO_DREE_TI_02.png,PAUKO DREETI!,,,,,,,,,
35,1685030893631,25/05/2023 16:08:13,1685034493631,1,25/05/2023 18:08:13,128616,14,task-y6qa,,29725762,BLIND,8844168,,complete,,646f94372f2019b9441d0033,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,30,Training,Training,34efq7,1,response,PAUKE SNURTA!,1962.0689999999886,5770.639999999985,5773.693000023835,1962.0689999999886,5770.639999999985,5773.693000023835,1,1962.0689999999886,3811.6240000238467,0,,Single Text Entry,TextTraining02,4,object-97,Training,,5, ,PAU,_,KE,SNUR,_01.png,_02.png,,,,,,,,PAU_KE_SNUR_TA_01.png,PAU_KE_SNUR_TA_02.png,PAUKE SNURTA!,,,,,,,,,
36,1685030901161,25/05/2023 16:08:21,1685034501161,1,25/05/2023 18:08:21,128616,14,task-y6qa,,29725762,BLIND,8844168,,complete,,646f94372f2019b9441d0033,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,31,Training,Training,34efq7,1,response,GOIKE PHAITA!,1916.3820000000123,7528.866999999998,7533.037999999971,1916.3820000000123,7528.866999999998,7533.037999999971,1,1916.3820000000123,5616.655999999959,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,GOI,_,KE,PHAI,_01.png,_02.png,,,,,,,,GOI_KE_PHAI_TA_01.png,GOI_KE_PHAI_TA_02.png,GOIKE PHAITA!,,,,,,,,,
37,1685030909151,25/05/2023 16:08:29,1685034509151,1,25/05/2023 18:08:29,128616,14,task-y6qa,,29725762,BLIND,8844168,,complete,,646f94372f2019b9441d0033,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,32,Training,Training,34efq7,1,response,GOIKE STOOTU!,3370.8090000000084,7991.627000000037,7994.08600000001,3370.8090000000084,7991.627000000037,7994.08600000001,1,3370.8090000000084,4623.277000000002,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,GOI,_,KE,STOO,_01.png,_02.png,,,,,,,,GOI_KE_STOO_TU_01.png,GOI_KE_STOO_TU_02.png,GOIKE STOOTU!,,,,,,,,,
38,1685030914924,25/05/2023 16:08:34,1685034514924,1,25/05/2023 18:08:34,128616,14,task-y6qa,,29725762,BLIND,8844168,,complete,,646f94372f2019b9441d0033,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,33,Training,Training,34efq7,1,response,PAUKE BLARTA!,1195.8249999999534,5774.962999999989,5775.9589999999735,1195.8249999999534,5774.962999999989,5775.9589999999735,1,1195.8249999999534,4580.13400000002,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,PAU,_,KE,BLAR,_01.png,_02.png,,,,,,,,PAU_KE_BLAR_TA_01.png,PAU_KE_BLAR_TA_02.png,PAUKE BLARTA!,,,,,,,,,
39,1685030920025,25/05/2023 16:08:40,1685034520025,1,25/05/2023 18:08:40,128616,14,task-y6qa,,29725762,BLIND,8844168,,complete,,646f94372f2019b9441d0033,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,34,Training,Training,34efq7,1,response,GOIKO SNURTI!,1354.164999999979,5099.983999999997,5101.79600007151,1354.164999999979,5099.983999999997,5101.79600007151,1,1354.164999999979,3747.631000071531,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,GOI,_,KO,SNUR,_01.png,_02.png,,,,,,,,GOI_KO_SNUR_TI_01.png,GOI_KO_SNUR_TI_02.png,GOIKO SNURTI!,,,,,,,,,
40,1685030924956,25/05/2023 16:08:44,1685034524956,1,25/05/2023 18:08:44,128616,14,task-y6qa,,29725762,BLIND,8844168,,complete,,646f94372f2019b9441d0033,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,35,Training,Training,34efq7,1,response,PAUKE DREETU!,1166.6620000000112,4929.1329999999725,4933.212000047672,1166.6620000000112,4929.1329999999725,4933.212000047672,1,1166.6620000000112,3766.5500000476604,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,PAU,_,KE,DREE,_01.png,_02.png,,,,,,,,PAU_KE_DREE_TU_01.png,PAU_KE_DREE_TU_02.png,PAUKE DREETU!,,,,,,,,,
41,1685030932801,25/05/2023 16:08:52,1685034532801,1,25/05/2023 18:08:52,128616,14,task-y6qa,,29725762,BLIND,8844168,,complete,,646f94372f2019b9441d0033,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,36,Training,Training,34efq7,1,response,PAUKO CHORTI!,1762.4899999999907,7845.813000000024,7848.879000000015,1762.4899999999907,7845.813000000024,7848.879000000015,1,1762.4899999999907,6086.389000000025,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,PAU,_,KO,CHOR,_01.png,_02.png,,,,,,,,PAU_KO_CHOR_TI_01.png,PAU_KO_CHOR_TI_02.png,PAUKO CHORTI!,,,,,,,,,
42,1685030932803,25/05/2023 16:08:52,1685034532803,1,25/05/2023 18:08:52,128616,14,task-y6qa,,29725762,BLIND,8844168,,complete,,646f94372f2019b9441d0033,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,,,,,,,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1685030722766,25/05/2023 16:05:22,1685034322766,1,25/05/2023 18:05:22,128616,14,task-y6qa,,29725800,BLIND,8844177,,complete,,646f92d5f4a08c2996dd04f0,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x722,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1685030733294,25/05/2023 16:05:33,1685034333294,1,25/05/2023 18:05:33,128616,14,task-y6qa,,29725800,BLIND,8844177,,complete,,646f92d5f4a08c2996dd04f0,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x722,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,1,Instructions,Instructions,l6tegj,1,continue,,10556.19699999106,10549.821,10556.19699999106,10556.19699999106,10549.821,10556.19699999106,1,10556.19699999106,0,0,,Click To Continue,Continue Button,2,object-8,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1685030741207,25/05/2023 16:05:41,1685034341207,1,25/05/2023 18:05:41,128616,14,task-y6qa,,29725800,BLIND,8844177,,complete,,646f92d5f4a08c2996dd04f0,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x722,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,1,Training,Training,34efq7,1,response,PAUKO STOOTI,2383.827000000001,7917.265000000001,7920.37599999106,2383.827000000001,7917.265000000001,7920.37599999106,0,2383.827000000001,5536.548999991059,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,PAU,_,KO,STOO,_01.png,_02.png,,,,,,,,PAU_KO_STOO_TI_01.png,PAU_KO_STOO_TI_02.png,PAUKO STOOTI!,,,,,,,,,
4,1685030743448,25/05/2023 16:05:43,1685034343448,1,25/05/2023 18:05:43,128616,14,task-y6qa,,29725800,BLIND,8844177,,complete,,646f92d5f4a08c2996dd04f0,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x722,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,1,Training,Training,34efq7,1,response,PAUKO STOOTI,2383.827000000001,10149.87,10161.476,2383.827000000001,10149.87,10161.476,0,2383.827000000001,7777.648999999999,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,PAU,_,KO,STOO,_01.png,_02.png,,,,,,,,PAU_KO_STOO_TI_01.png,PAU_KO_STOO_TI_02.png,PAUKO STOOTI!,,,,,,,,,
5,1685030746273,25/05/2023 16:05:46,1685034346273,1,25/05/2023 18:05:46,128616,14,task-y6qa,,29725800,BLIND,8844177,,complete,,646f92d5f4a08c2996dd04f0,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x722,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,1,Training,Training,34efq7,1,response,PAUKO STOOTI!,2383.827000000001,12983.248000000001,12985.77599999702,2383.827000000001,12983.248000000001,12985.77599999702,1,2383.827000000001,10601.94899999702,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,PAU,_,KO,STOO,_01.png,_02.png,,,,,,,,PAU_KO_STOO_TI_01.png,PAU_KO_STOO_TI_02.png,PAUKO STOOTI!,,,,,,,,,
6,1685030755545,25/05/2023 16:05:55,1685034355545,1,25/05/2023 18:05:55,128616,14,task-y6qa,,29725800,BLIND,8844177,,complete,,646f92d5f4a08c2996dd04f0,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x722,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,2,Training,Training,34efq7,1,response,PAUKE PHAITA!,2783.540000000001,9267.094000000001,9274.827999994039,2783.540000000001,9267.094000000001,9274.827999994039,1,2783.540000000001,6491.287999994038,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,PAU,_,KE,PHAI,_01.png,_02.png,,,,,,,,PAU_KE_PHAI_TA_01.png,PAU_KE_PHAI_TA_02.png,PAUKE PHAITA!,,,,,,,,,
7,1685030764042,25/05/2023 16:06:04,1685034364042,1,25/05/2023 18:06:04,128616,14,task-y6qa,,29725800,BLIND,8844177,,complete,,646f92d5f4a08c2996dd04f0,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x722,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,3,Training,Training,34efq7,1,response,GOIKE BLARTA!,2449.4479999999967,8499.659999999996,8504.533999991057,2449.4479999999967,8499.659999999996,8504.533999991057,1,2449.4479999999967,6055.085999991061,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,GOI,_,KE,BLAR,_01.png,_02.png,,,,,,,,GOI_KE_BLAR_TA_01.png,GOI_KE_BLAR_TA_02.png,GOIKE BLARTA!,,,,,,,,,
8,1685030771691,25/05/2023 16:06:11,1685034371691,1,25/05/2023 18:06:11,128616,14,task-y6qa,,29725800,BLIND,8844177,,complete,,646f92d5f4a08c2996dd04f0,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x722,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,4,Training,Training,34efq7,1,response,GOIKE SNURTU!,1783.0030000000042,7649.580000000002,7666.111000000004,1783.0030000000042,7649.580000000002,7666.111000000004,1,1783.0030000000042,5883.108,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,GOI,_,KE,SNUR,_01.png,_02.png,,,,,,,,GOI_KE_SNUR_TU_01.png,GOI_KE_SNUR_TU_02.png,GOIKE SNURTU!,,,,,,,,,
9,1685030778004,25/05/2023 16:06:18,1685034378004,1,25/05/2023 18:06:18,128616,14,task-y6qa,,29725800,BLIND,8844177,,complete,,646f92d5f4a08c2996dd04f0,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x722,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,5,Training,Training,34efq7,1,response,PAUKE CHORTU!,1799.9460000000036,6317.158000000003,6331.69399999702,1799.9460000000036,6317.158000000003,6331.69399999702,1,1799.9460000000036,4531.747999997016,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,PAU,_,KE,CHOR,_01.png,_02.png,,,,,,,,PAU_KE_CHOR_TU_01.png,PAU_KE_CHOR_TU_02.png,PAUKE CHORTU!,,,,,,,,,
10,1685030788702,25/05/2023 16:06:28,1685034388702,1,25/05/2023 18:06:28,128616,14,task-y6qa,,29725800,BLIND,8844177,,complete,,646f92d5f4a08c2996dd04f0,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x722,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,6,Training,Training,34efq7,1,response,GOIKO DREETI!,1383.380999999994,10699.848999999995,10712.535999997017,1383.380999999994,10699.848999999995,10712.535999997017,1,1383.380999999994,9329.154999997023,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,GOI,_,KO,DREE,_01.png,_02.png,,,,,,,,GOI_KO_DREE_TI_01.png,GOI_KO_DREE_TI_02.png,GOIKO DREETI!,,,,,,,,,
11,1685030798795,25/05/2023 16:06:38,1685034398795,1,25/05/2023 18:06:38,128616,14,task-y6qa,,29725800,BLIND,8844177,,complete,,646f92d5f4a08c2996dd04f0,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x722,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,7,Training,Training,34efq7,1,response,GOIKE PHAITU!,1733.3099999999977,10099.873999999996,10106.086999988082,1733.3099999999977,10099.873999999996,10106.086999988082,1,1733.3099999999977,8372.776999988084,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,GOI,_,KE,PHAI,_01.png,_02.png,,,,,,,,GOI_KE_PHAI_TU_01.png,GOI_KE_PHAI_TU_02.png,GOIKE PHAITU!,,,,,,,,,
12,1685030804812,25/05/2023 16:06:44,1685034404812,1,25/05/2023 18:06:44,128616,14,task-y6qa,,29725800,BLIND,8844177,,complete,,646f92d5f4a08c2996dd04f0,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x722,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,8,Training,Training,34efq7,1,response,PAUKO SNURTI!,1416.1040000000066,6016.3290000000125,6022.712999988085,1416.1040000000066,6016.3290000000125,6022.712999988085,1,1416.1040000000066,4606.608999988079,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,PAU,_,KO,SNUR,_01.png,_02.png,,,,,,,,PAU_KO_SNUR_TI_01.png,PAU_KO_SNUR_TI_02.png,PAUKO SNURTI!,,,,,,,,,
13,1685030811404,25/05/2023 16:06:51,1685034411404,1,25/05/2023 18:06:51,128616,14,task-y6qa,,29725800,BLIND,8844177,,complete,,646f92d5f4a08c2996dd04f0,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x722,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,9,Training,Training,34efq7,1,response,PAUKE DREETA!,1916.8959999999934,6582.857999999993,6598.784999999989,1916.8959999999934,6582.857999999993,6598.784999999989,1,1916.8959999999934,4681.888999999996,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,PAU,_,KE,DREE,_01.png,_02.png,,,,,,,,PAU_KE_DREE_TA_01.png,PAU_KE_DREE_TA_02.png,PAUKE DREETA!,,,,,,,,,
14,1685030818055,25/05/2023 16:06:58,1685034418055,1,25/05/2023 18:06:58,128616,14,task-y6qa,,29725800,BLIND,8844177,,complete,,646f92d5f4a08c2996dd04f0,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x722,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,10,Training,Training,34efq7,1,response,PAUKE BLARTU!,1433.4550000000017,6650.002999999997,6666.0229999999865,1433.4550000000017,6650.002999999997,6666.0229999999865,1,1433.4550000000017,5232.567999999985,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,PAU,_,KE,BLAR,_01.png,_02.png,,,,,,,,PAU_KE_BLAR_TU_01.png,PAU_KE_BLAR_TU_02.png,PAUKE BLARTU!,,,,,,,,,
15,1685030823349,25/05/2023 16:07:03,1685034423349,1,25/05/2023 18:07:03,128616,14,task-y6qa,,29725800,BLIND,8844177,,complete,,646f92d5f4a08c2996dd04f0,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x722,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,11,Training,Training,34efq7,1,response,GOIKE STOOTA!,1566.6560000000027,5299.8810000000085,5310.722999991063,1566.6560000000027,5299.8810000000085,5310.722999991063,1,1566.6560000000027,3744.0669999910606,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,GOI,_,KE,STOO,_01.png,_02.png,,,,,,,,GOI_KE_STOO_TA_01.png,GOI_KE_STOO_TA_02.png,GOIKE STOOTA!,,,,,,,,,
16,1685030829504,25/05/2023 16:07:09,1685034429504,1,25/05/2023 18:07:09,128616,14,task-y6qa,,29725800,BLIND,8844177,,complete,,646f92d5f4a08c2996dd04f0,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x722,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,12,Training,Training,34efq7,1,response,GOIKO CHORTI!,2083.6659999999974,6150.534,6165.341999991055,2083.6659999999974,6150.534,6165.341999991055,1,2083.6659999999974,4081.6759999910573,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,GOI,_,KO,CHOR,_01.png,_02.png,,,,,,,,GOI_KO_CHOR_TI_01.png,GOI_KO_CHOR_TI_02.png,GOIKO CHORTI!,,,,,,,,,
17,1685030836559,25/05/2023 16:07:16,1685034436559,1,25/05/2023 18:07:16,128616,14,task-y6qa,,29725800,BLIND,8844177,,complete,,646f92d5f4a08c2996dd04f0,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x722,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,13,Training,Training,34efq7,1,response,GOIKO BLARTI!,2816.61099999999,7049.900999999998,7055.907999999996,2816.61099999999,7049.900999999998,7055.907999999996,1,2816.61099999999,4239.297000000006,0,,Single Text Entry,TextTraining02,4,object-97,Training,,3, ,GOI,_,KO,BLAR,_01.png,_02.png,,,,,,,,GOI_KO_BLAR_TI_01.png,GOI_KO_BLAR_TI_02.png,GOIKO BLARTI!,,,,,,,,,
