Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-3q16,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: ShowProgressBar,Spreadsheet: VERB,Spreadsheet: _,Spreadsheet: NUM,Spreadsheet: NOUN,Spreadsheet: _01,Spreadsheet: _02,Spreadsheet: _BLOT,Spreadsheet: AlienCountA,Spreadsheet: AlienCountB,Spreadsheet: TextResponseA,Spreadsheet: AlienTestCount03,Spreadsheet: Test01Option01,Spreadsheet: Test01Option02,Spreadsheet: Train02Picture01,Spreadsheet: Train02Picture02,Spreadsheet: TextTraining02,Spreadsheet: Test02Picture01,Spreadsheet: Test02Option01,Spreadsheet: Test02Option02,Spreadsheet: ,Spreadsheet: TestCorrectAnswer,Spreadsheet: Age,Spreadsheet: Gender,Spreadsheet: Handedness,Manipulation: Spreadsheet,Store: NounNumberTrain,Store: NounNumberCorrect,Store: NounNumberTotal
22,1685030212979,25/05/2023 15:56:52,1685033812979,1,25/05/2023 17:56:52,128616,14,task-m73r,,29725464,BLIND,8844144,,complete,,646f92f721206baefb76ef5c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1280x800,1280x610,,Noun-Number Training,27,Dual-Plural,Noun Number Training,9,Training01,Training01,34efq7,1,response,SNURTA,1017.1140000000014,5038.789999999994,5055.463999999993,1017.1140000000014,5038.789999999994,5055.463999999993,1,1017.1140000000014,4038.3499999999913,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,SNUR,_01.png,_02.png,,SNUR_TA_01.png,SNUR_TA_02.png,SNURTA,,,,,,,,,,,,,,,,,,
23,1685030216425,25/05/2023 15:56:56,1685033816425,1,25/05/2023 17:56:56,128616,14,task-m73r,,29725464,BLIND,8844144,,complete,,646f92f721206baefb76ef5c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1280x800,1280x610,,Noun-Number Training,27,Dual-Plural,Noun Number Training,10,Training01,Training01,34efq7,1,response,STOOI,1083.8099999999977,3451.518000000011,3464.94900000075,1083.8099999999977,3451.518000000011,3464.94900000075,0,1083.8099999999977,2381.1390000007523,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,STOO,_01.png,_02.png,,STOO_TI_01.png,STOO_TI_02.png,STOOTI,,,,,,,,,,,,,,,,,,
24,1685030221586,25/05/2023 15:57:01,1685033821586,1,25/05/2023 17:57:01,128616,14,task-m73r,,29725464,BLIND,8844144,,complete,,646f92f721206baefb76ef5c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1280x800,1280x610,,Noun-Number Training,27,Dual-Plural,Noun Number Training,10,Training01,Training01,34efq7,1,response,STOOTI,1083.8099999999977,8620.457999999999,8624.94900000075,1083.8099999999977,8620.457999999999,8624.94900000075,1,1083.8099999999977,7541.139000000752,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,STOO,_01.png,_02.png,,STOO_TI_01.png,STOO_TI_02.png,STOOTI,,,,,,,,,,,,,,,,,,
25,1685030228060,25/05/2023 15:57:08,1685033828060,1,25/05/2023 17:57:08,128616,14,task-m73r,,29725464,BLIND,8844144,,complete,,646f92f721206baefb76ef5c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1280x800,1280x610,,Noun-Number Training,27,Dual-Plural,Noun Number Training,11,Training01,Training01,34efq7,1,response,CHORTI,1824.2510000000038,6476.297000000006,6478.991000000751,1824.2510000000038,6476.297000000006,6478.991000000751,1,1824.2510000000038,4654.740000000747,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,CHOR,_01.png,_02.png,,CHOR_TI_01.png,CHOR_TI_02.png,CHORTI,,,,,,,,,,,,,,,,,,
26,1685030231375,25/05/2023 15:57:11,1685033831375,1,25/05/2023 17:57:11,128616,14,task-m73r,,29725464,BLIND,8844144,,complete,,646f92f721206baefb76ef5c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1280x800,1280x610,,Noun-Number Training,27,Dual-Plural,Noun Number Training,12,Training01,Training01,34efq7,1,response,DREETA,1250.550000000003,3301.452000000005,3316.9940000014903,1250.550000000003,3301.452000000005,3316.9940000014903,1,1250.550000000003,2066.4440000014874,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,DREE,_01.png,_02.png,,DREE_TA_01.png,DREE_TA_02.png,DREETA,,,,,,,,,,,,,,,,,,
27,1685030236106,25/05/2023 15:57:16,1685033836106,1,25/05/2023 17:57:16,128616,14,task-m73r,,29725464,BLIND,8844144,,complete,,646f92f721206baefb76ef5c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1280x800,1280x610,,Noun-Number Training,27,Dual-Plural,Noun Number Training,13,Training01,Training01,34efq7,1,response,PHAITA,1169.7309999999998,4737.96699999999,4747.14199999925,1169.7309999999998,4737.96699999999,4747.14199999925,1,1169.7309999999998,3577.4109999992506,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,PHAI,_01.png,_02.png,,PHAI_TA_01.png,PHAI_TA_02.png,PHAITA,,,,,,,,,,,,,,,,,,
28,1685030239478,25/05/2023 15:57:19,1685033839478,1,25/05/2023 17:57:19,128616,14,task-m73r,,29725464,BLIND,8844144,,complete,,646f92f721206baefb76ef5c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1280x800,1280x610,,Noun-Number Training,27,Dual-Plural,Noun Number Training,14,Training01,Training01,34efq7,1,response,STOOTU,900.3960000000079,3368.148000000001,3380.275000000751,900.3960000000079,3368.148000000001,3380.275000000751,1,900.3960000000079,2479.879000000743,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,STOO,_01.png,_02.png,,STOO_TU_01.png,STOO_TU_02.png,STOOTU,,,,,,,,,,,,,,,,,,
29,1685030244562,25/05/2023 15:57:24,1685033844562,1,25/05/2023 17:57:24,128616,14,task-m73r,,29725464,BLIND,8844144,,complete,,646f92f721206baefb76ef5c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1280x800,1280x610,,Noun-Number Training,27,Dual-Plural,Noun Number Training,15,Training01,Training01,34efq7,1,response,SNURTI,883.7220000000088,5088.350000000006,5096.62700000075,883.7220000000088,5088.350000000006,5096.62700000075,1,883.7220000000088,4212.905000000741,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,SNUR,_01.png,_02.png,,SNUR_TI_01.png,SNUR_TI_02.png,SNURTI,,,,,,,,,,,,,,,,,,
30,1685030247655,25/05/2023 15:57:27,1685033847655,1,25/05/2023 17:57:27,128616,14,task-m73r,,29725464,BLIND,8844144,,complete,,646f92f721206baefb76ef5c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1280x800,1280x610,,Noun-Number Training,27,Dual-Plural,Noun Number Training,16,Training01,Training01,34efq7,1,response,DREETU,1100.4839999999967,3084.6900000000023,3100.777000000744,1100.4839999999967,3084.6900000000023,3100.777000000744,1,1100.4839999999967,2000.2930000007473,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,DREE,_01.png,_02.png,,DREE_TU_01.png,DREE_TU_02.png,DREETU,,,,,,,,,,,,,,,,,,
31,1685030252141,25/05/2023 15:57:32,1685033852141,1,25/05/2023 17:57:32,128616,14,task-m73r,,29725464,BLIND,8844144,,complete,,646f92f721206baefb76ef5c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1280x800,1280x610,,Noun-Number Training,27,Dual-Plural,Noun Number Training,17,Training01,Training01,34efq7,1,response,CHORTA,1100.4839999999967,4485.305999999997,4501.979999999996,1100.4839999999967,4485.305999999997,4501.979999999996,1,1100.4839999999967,3401.495999999999,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,CHOR,_01.png,_02.png,,CHOR_TA_01.png,CHOR_TA_02.png,CHORTA,,,,,,,,,,,,,,,,,,
32,1685030256403,25/05/2023 15:57:36,1685033856403,1,25/05/2023 17:57:36,128616,14,task-m73r,,29725464,BLIND,8844144,,complete,,646f92f721206baefb76ef5c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1280x800,1280x610,,Noun-Number Training,27,Dual-Plural,Noun Number Training,18,Training01,Training01,34efq7,1,response,BLARTI,998.0399999999936,4266.144,4278.481,998.0399999999936,4266.144,4278.481,1,998.0399999999936,3280.441000000006,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,BLAR,_01.png,_02.png,,BLAR_TI_01.png,BLAR_TI_02.png,BLARTI,,,,,,,,,,,,,,,,,,
33,1685030256406,25/05/2023 15:57:36,1685033856406,1,25/05/2023 17:57:36,128616,14,task-m73r,,29725464,BLIND,8844144,,complete,,646f92f721206baefb76ef5c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1280x800,1280x610,,Noun-Number Training,27,Dual-Plural,Noun Number Training,,,,,,,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1685029928621,25/05/2023 15:52:08,1685033528621,1,25/05/2023 17:52:08,128616,14,task-m73r,,29725392,BLIND,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,Noun-Number Training,27,Singular-Dual,Noun Number Training,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1685029970223,25/05/2023 15:52:50,1685033570223,1,25/05/2023 17:52:50,128616,14,task-m73r,,29725392,BLIND,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,Noun-Number Training,27,Singular-Dual,Noun Number Training,1,Instructions01,Instructions1,l6tegj,1,continue,,41641.618,41626.328,41641.618,41641.618,41626.328,41641.618,1,41641.618,0,0,,Click To Continue,Continue Button,2,object-8,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1685029981966,25/05/2023 15:53:01,1685033581966,1,25/05/2023 17:53:01,128616,14,task-m73r,,29725392,BLIND,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,Noun-Number Training,27,Singular-Dual,Noun Number Training,1,Instructions01,Instructions2,m22b5k,2,continue,,11759.29,11746.586000000003,11759.29,11759.29,11746.586000000003,11759.29,1,11759.29,0,0,,Click To Continue,Continue Button,2,object-26,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1685029984491,25/05/2023 15:53:04,1685033584491,1,25/05/2023 17:53:04,128616,14,task-m73r,,29725392,BLIND,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,Noun-Number Training,27,Singular-Dual,Noun Number Training,1,Instructions01,Instructions3,1nixcc,3,continue,,2537.6039999999048,2532.3459999999977,2537.6039999999048,2537.6039999999048,2532.3459999999977,2537.6039999999048,1,2537.6039999999048,0,0,,Click To Continue,Continue Button,2,object-126,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1685029986676,25/05/2023 15:53:06,1685033586676,1,25/05/2023 17:53:06,128616,14,task-m73r,,29725392,BLIND,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,Noun-Number Training,27,Singular-Dual,Noun Number Training,1,Instructions01,Instructions4,8v99zt,4,continue,,2189.858,2182.6259999999966,2189.858,2189.858,2182.6259999999966,2189.858,1,2189.858,0,0,,Click To Continue,Continue Button,2,object-122,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1685029988500,25/05/2023 15:53:08,1685033588500,1,25/05/2023 17:53:08,128616,14,task-m73r,,29725392,BLIND,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,Noun-Number Training,27,Singular-Dual,Noun Number Training,1,Instructions01,Instructions5,ipt5mm,5,continue,,1831.0319999998173,1816.0180000000037,1831.0319999998173,1831.0319999998173,1816.0180000000037,1831.0319999998173,1,1831.0319999998173,0,0,,Click To Continue,Continue Button,2,object-32,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1685029989792,25/05/2023 15:53:09,1685033589792,1,25/05/2023 17:53:09,128616,14,task-m73r,,29725392,BLIND,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,Noun-Number Training,27,Singular-Dual,Noun Number Training,1,Instructions01,Instructions6,9ur7d5,6,continue,,1307.714,1299.5529999999999,1307.714,1307.714,1299.5529999999999,1307.714,1,1307.714,0,0,,Click To Continue,Continue Button,2,object-91,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1685029998101,25/05/2023 15:53:18,1685033598101,1,25/05/2023 17:53:18,128616,14,task-m73r,,29725392,BLIND,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,Noun-Number Training,27,Singular-Dual,Noun Number Training,1,Instructions01,Instructions7,rts1od,7,continue,,8308.361000000186,8297.147999999994,8308.361000000186,8308.361000000186,8297.147999999994,8308.361000000186,1,8308.361000000186,0,0,,Click To Continue,Continue Button,3,object-151,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1685029998108,25/05/2023 15:53:18,1685033598108,1,25/05/2023 17:53:18,128616,14,task-m73r,,29725392,BLIND,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,Noun-Number Training,27,Singular-Dual,Noun Number Training,1,Instructions01,Instructions7,rts1od,7,response,23,3065.6559999999954,8297.147999999994,8313.807999999983,3065.6559999999954,8297.147999999994,8313.807999999983,1,3065.6559999999954,5248.151999999987,0,,Dropdown,Age,2,object-150,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1685029998109,25/05/2023 15:53:18,1685033598109,1,25/05/2023 17:53:18,128616,14,task-m73r,,29725392,BLIND,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,Noun-Number Training,27,Singular-Dual,Noun Number Training,1,Instructions01,Instructions7,rts1od,7,response,Female,4998.322999999997,8297.147999999994,8313.807999999983,4998.322999999997,8297.147999999994,8313.807999999983,1,4998.322999999997,3315.484999999986,0,,Dropdown,Gender,5,object-154,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1685029998110,25/05/2023 15:53:18,1685033598110,1,25/05/2023 17:53:18,128616,14,task-m73r,,29725392,BLIND,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,Noun-Number Training,27,Singular-Dual,Noun Number Training,1,Instructions01,Instructions7,rts1od,7,response,Right-handed,7364.162000000004,8297.147999999994,8313.807999999983,7364.162000000004,8297.147999999994,8313.807999999983,1,7364.162000000004,949.6459999999788,0,,Dropdown,Handedness,7,object-156,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1685030033757,25/05/2023 15:53:53,1685033633757,1,25/05/2023 17:53:53,128616,14,task-m73r,,29725392,BLIND,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,Noun-Number Training,27,Singular-Dual,Noun Number Training,1,Instructions01,Instructions8,q3gk2e,8,continue,,35675.91299999991,35670.16900000001,35675.91299999991,35675.91299999991,35670.16900000001,35675.91299999991,1,35675.91299999991,0,0,,Click To Continue,Continue Button,2,object-75,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1685030042611,25/05/2023 15:54:02,1685033642611,1,25/05/2023 17:54:02,128616,14,task-m73r,,29725392,BLIND,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,Noun-Number Training,27,Singular-Dual,Noun Number Training,1,Training01,Training01,34efq7,1,response,STOOTA,2999.646999999997,8847.588999999993,8859.44400000009,2999.646999999997,8847.588999999993,8859.44400000009,1,2999.646999999997,5859.797000000093,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1, ,,,,STOO,_01.png,_02.png,,STOO_TA_01.png,STOO_TA_02.png,STOOTA,,,,,,,,,,,,,,,,,,
14,1685030048005,25/05/2023 15:54:08,1685033648005,1,25/05/2023 17:54:08,128616,14,task-m73r,,29725392,BLIND,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,Noun-Number Training,27,Singular-Dual,Noun Number Training,2,Training01,Training01,34efq7,1,response,PHAITI,2215.899000000005,5398.125,5405.955000000191,2215.899000000005,5398.125,5405.955000000191,1,2215.899000000005,3190.056000000186,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1, ,,,,PHAI,_01.png,_02.png,,PHAI_TI_01.png,PHAI_TI_02.png,PHAITI,,,,,,,,,,,,,,,,,,
15,1685030053357,25/05/2023 15:54:13,1685033653357,1,25/05/2023 17:54:13,128616,14,task-m73r,,29725392,BLIND,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,Noun-Number Training,27,Singular-Dual,Noun Number Training,3,Training01,Training01,34efq7,1,response,DREETI,1716.070000000007,5348.115000000005,5360.130000000005,1716.070000000007,5348.115000000005,5360.130000000005,1,1716.070000000007,3644.0599999999977,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1, ,,,,DREE,_01.png,_02.png,,DREE_TI_01.png,DREE_TI_02.png,DREETI,,,,,,,,,,,,,,,,,,
16,1685030058137,25/05/2023 15:54:18,1685033658137,1,25/05/2023 17:54:18,128616,14,task-m73r,,29725392,BLIND,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,Noun-Number Training,27,Singular-Dual,Noun Number Training,4,Training01,Training01,34efq7,1,response,BLARTA,2115.933999999994,4781.676999999996,4792.115000000093,2115.933999999994,4781.676999999996,4792.115000000093,1,2115.933999999994,2676.1810000000987,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1,,,,,BLAR,_01.png,_02.png,,BLAR_TA_01.png,BLAR_TA_02.png,BLARTA,,,,,,,,,,,,,,,,,,
17,1685030062688,25/05/2023 15:54:22,1685033662688,1,25/05/2023 17:54:22,128616,14,task-m73r,,29725392,BLIND,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,Noun-Number Training,27,Singular-Dual,Noun Number Training,5,Training01,Training01,34efq7,1,response,SNURTU,1449.4859999999899,4548.405000000013,4560.838000000003,1449.4859999999899,4548.405000000013,4560.838000000003,1,1449.4859999999899,3111.3520000000135,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1, ,,,,SNUR,_01.png,_02.png,,SNUR_TU_01.png,SNUR_TU_02.png,SNURTU,,,,,,,,,,,,,,,,,,
18,1685030068414,25/05/2023 15:54:28,1685033668414,1,25/05/2023 17:54:28,128616,14,task-m73r,,29725392,BLIND,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,Noun-Number Training,27,Singular-Dual,Noun Number Training,6,Training01,Training01,34efq7,1,response,CHORTU,2049.2880000000005,5731.326000000001,5738.5329999996175,2049.2880000000005,5731.326000000001,5738.5329999996175,1,2049.2880000000005,3689.244999999617,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1, ,,,,CHOR,_01.png,_02.png,,CHOR_TU_01.png,CHOR_TU_02.png,CHORTU,,,,,,,,,,,,,,,,,,
19,1685030073672,25/05/2023 15:54:33,1685033673672,1,25/05/2023 17:54:33,128616,14,task-m73r,,29725392,BLIND,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,Noun-Number Training,27,Singular-Dual,Noun Number Training,7,Training01,Training01,34efq7,1,response,SNURTA,2082.603000000003,5248.1509999999835,5264.810999999987,2082.603000000003,5248.1509999999835,5264.810999999987,1,2082.603000000003,3182.207999999984,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,SNUR,_01.png,_02.png,,SNUR_TA_01.png,SNUR_TA_02.png,SNURTA,,,,,,,,,,,,,,,,,,
20,1685030078345,25/05/2023 15:54:38,1685033678345,1,25/05/2023 17:54:38,128616,14,task-m73r,,29725392,BLIND,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,Noun-Number Training,27,Singular-Dual,Noun Number Training,8,Training01,Training01,34efq7,1,response,DREETA,1632.768000000011,4681.706999999995,4689.956000000006,1632.768000000011,4681.706999999995,4689.956000000006,1,1632.768000000011,3057.1879999999946,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,DREE,_01.png,_02.png,,DREE_TA_01.png,DREE_TA_02.png,DREETA,,,,,,,,,,,,,,,,,,
21,1685030082456,25/05/2023 15:54:42,1685033682456,1,25/05/2023 17:54:42,128616,14,task-m73r,,29725392,BLIND,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,Noun-Number Training,27,Singular-Dual,Noun Number Training,9,Training01,Training01,34efq7,1,response,CHORTI,1549.4550000000163,4115.229000000021,4119.949000000197,1549.4550000000163,4115.229000000021,4119.949000000197,1,1549.4550000000163,2570.4940000001807,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,CHOR,_01.png,_02.png,,CHOR_TI_01.png,CHOR_TI_02.png,CHORTI,,,,,,,,,,,,,,,,,,
22,1685030087199,25/05/2023 15:54:47,1685033687199,1,25/05/2023 17:54:47,128616,14,task-m73r,,29725392,BLIND,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,Noun-Number Training,27,Singular-Dual,Noun Number Training,10,Training01,Training01,34efq7,1,response,STOOTI,1965.9749999999767,4731.661999999982,4747.0199999999895,1965.9749999999767,4731.661999999982,4747.0199999999895,1,1965.9749999999767,2781.045000000013,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,STOO,_01.png,_02.png,,STOO_TI_01.png,STOO_TI_02.png,STOOTI,,,,,,,,,,,,,,,,,,
23,1685030091995,25/05/2023 15:54:51,1685033691995,1,25/05/2023 17:54:51,128616,14,task-m73r,,29725392,BLIND,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,Noun-Number Training,27,Singular-Dual,Noun Number Training,11,Training01,Training01,34efq7,1,response,BLARTU,1949.326000000001,4798.333000000013,4811.957999999635,1949.326000000001,4798.333000000013,4811.957999999635,1,1949.326000000001,2862.631999999634,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,BLAR,_01.png,_02.png,,BLAR_TU_01.png,BLAR_TU_02.png,BLARTU,,,,,,,,,,,,,,,,,,
24,1685030096768,25/05/2023 15:54:56,1685033696768,1,25/05/2023 17:54:56,128616,14,task-m73r,,29725392,BLIND,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,Noun-Number Training,27,Singular-Dual,Noun Number Training,12,Training01,Training01,34efq7,1,response,PHAITU,1382.8500000000058,4781.660999999993,4786.124999999622,1382.8500000000058,4781.660999999993,4786.124999999622,1,1382.8500000000058,3403.274999999616,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,PHAI,_01.png,_02.png,,PHAI_TU_01.png,PHAI_TU_02.png,PHAITU,,,,,,,,,,,,,,,,,,
25,1685030100995,25/05/2023 15:55:00,1685033700995,1,25/05/2023 17:55:00,128616,14,task-m73r,,29725392,BLIND,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,Noun-Number Training,27,Singular-Dual,Noun Number Training,13,Training01,Training01,34efq7,1,response,BLARTI,1232.8969999999972,4215.171000000002,4231.831000000006,1232.8969999999972,4215.171000000002,4231.831000000006,1,1232.8969999999972,2998.9340000000084,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,BLAR,_01.png,_02.png,,BLAR_TI_01.png,BLAR_TI_02.png,BLARTI,,,,,,,,,,,,,,,,,,
26,1685030104714,25/05/2023 15:55:04,1685033704714,1,25/05/2023 17:55:04,128616,14,task-m73r,,29725392,BLIND,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,Noun-Number Training,27,Singular-Dual,Noun Number Training,14,Training01,Training01,34efq7,1,response,SNURTI,1399.533999999985,3732.045000000013,3735.593000000372,1399.533999999985,3732.045000000013,3735.593000000372,1,1399.533999999985,2336.0590000003867,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,SNUR,_01.png,_02.png,,SNUR_TI_01.png,SNUR_TI_02.png,SNURTI,,,,,,,,,,,,,,,,,,
27,1685030109717,25/05/2023 15:55:09,1685033709717,1,25/05/2023 17:55:09,128616,14,task-m73r,,29725392,BLIND,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,Noun-Number Training,27,Singular-Dual,Noun Number Training,15,Training01,Training01,34efq7,1,response,PHAITA,1266.2149999999965,4998.238999999972,5006.247999999614,1266.2149999999965,4998.238999999972,5006.247999999614,1,1266.2149999999965,3740.0329999996175,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,PHAI,_01.png,_02.png,,PHAI_TA_01.png,PHAI_TA_02.png,PHAITA,,,,,,,,,,,,,,,,,,
