Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: ShowProgressBar,Spreadsheet: VERB,Spreadsheet: _,Spreadsheet: NUM,Spreadsheet: NOUN,Spreadsheet: _01,Spreadsheet: _02,Spreadsheet: _BLOT,Spreadsheet: AlienCountA,Spreadsheet: AlienCountB,Spreadsheet: TextResponseA,Spreadsheet: AlienTestCount03,Spreadsheet: Test01Option01,Spreadsheet: Test01Option02,Spreadsheet: Train02Picture01,Spreadsheet: Train02Picture02,Spreadsheet: TextTraining02,Spreadsheet: Test02Picture01,Spreadsheet: Test02Option01,Spreadsheet: Test02Option02,Spreadsheet: ,Spreadsheet: TestCorrectAnswer,Manipulation: Spreadsheet,Store: NounNumberTrain,Store: NounNumberCorrect,Store: NounNumberTotal
40,1686660412445,13/06/2023 12:46:52,1686664012445,1,13/06/2023 14:46:52,136362,2,task-kdv5,,30034775,632aa1271f930bbc655a32d8,8944518,,complete,,64886bfcd500427b14596726,computer,Desktop or Laptop,Mac OS 10.15,Firefox 113.0,2128x1330,1016x1191,,Singular-Plural Training (Clone),1,Singular Plural Training,32,Training,Training,34efq7,1,response,PAUKO DREETU!,1765.5400000000373,7362.819999999949,7376.880000000005,1765.5400000000373,7362.819999999949,7376.880000000005,1,1765.5400000000373,5611.339999999967,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,PAU,_,KO,DREE,_01.png,_02.png,,,,,,,,PAU_KO_DREE_TU_01.png,PAU_KO_DREE_TU_02.png,PAUKO DREETU!,,,,,,,,,
41,1686660423812,13/06/2023 12:47:03,1686664023812,1,13/06/2023 14:47:03,136362,2,task-kdv5,,30034775,632aa1271f930bbc655a32d8,8944518,,complete,,64886bfcd500427b14596726,computer,Desktop or Laptop,Mac OS 10.15,Firefox 113.0,2128x1330,1016x1191,,Singular-Plural Training (Clone),1,Singular Plural Training,33,Training,Training,34efq7,1,response,GOIKE SNURTI!,2164.2200000000885,11374.900000000023,11380.060000000056,2164.2200000000885,11374.900000000023,11380.060000000056,1,2164.2200000000885,9215.839999999967,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,GOI,_,KE,SNUR,_01.png,_02.png,,,,,,,,GOI_KE_SNUR_TI_01.png,GOI_KE_SNUR_TI_02.png,GOIKE SNURTI!,,,,,,,,,
42,1686660432209,13/06/2023 12:47:12,1686664032209,1,13/06/2023 14:47:12,136362,2,task-kdv5,,30034775,632aa1271f930bbc655a32d8,8944518,,complete,,64886bfcd500427b14596726,computer,Desktop or Laptop,Mac OS 10.15,Firefox 113.0,2128x1330,1016x1191,,Singular-Plural Training (Clone),1,Singular Plural Training,34,Training,Training,34efq7,1,response,PAUKE CHORTI!,1783,8394.400000000023,8402.160000000033,1783,8394.400000000023,8402.160000000033,1,1783,6619.160000000033,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,PAU,_,KE,CHOR,_01.png,_02.png,,,,,,,,PAU_KE_CHOR_TI_01.png,PAU_KE_CHOR_TI_02.png,PAUKE CHORTI!,,,,,,,,,
43,1686660441962,13/06/2023 12:47:21,1686664041962,1,13/06/2023 14:47:21,136362,2,task-kdv5,,30034775,632aa1271f930bbc655a32d8,8944518,,complete,,64886bfcd500427b14596726,computer,Desktop or Laptop,Mac OS 10.15,Firefox 113.0,2128x1330,1016x1191,,Singular-Plural Training (Clone),1,Singular Plural Training,35,Training,Training,34efq7,1,response,GOIKE PHAITA!,1383.3200000000652,9743.479999999981,9760.199999999953,1383.3200000000652,9743.479999999981,9760.199999999953,1,1383.3200000000652,8376.879999999888,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,GOI,_,KE,PHAI,_01.png,_02.png,,,,,,,,GOI_KE_PHAI_TA_01.png,GOI_KE_PHAI_TA_02.png,GOIKE PHAITA!,,,,,,,,,
44,1686660463213,13/06/2023 12:47:43,1686664063213,1,13/06/2023 14:47:43,136362,2,task-kdv5,,30034775,632aa1271f930bbc655a32d8,8944518,,complete,,64886bfcd500427b14596726,computer,Desktop or Laptop,Mac OS 10.15,Firefox 113.0,2128x1330,1016x1191,,Singular-Plural Training (Clone),1,Singular Plural Training,36,Training,Training,34efq7,1,response,GOIKO STOOTU!,14540.979999999981,21253,21268.280000000028,14540.979999999981,21253,21268.280000000028,1,14540.979999999981,6727.300000000047,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,GOI,_,KO,STOO,_01.png,_02.png,,,,,,,,GOI_KO_STOO_TU_01.png,GOI_KO_STOO_TU_02.png,GOIKO STOOTU!,,,,,,,,,
45,1686660463216,13/06/2023 12:47:43,1686664063216,1,13/06/2023 14:47:43,136362,2,task-kdv5,,30034775,632aa1271f930bbc655a32d8,8944518,,complete,,64886bfcd500427b14596726,computer,Desktop or Laptop,Mac OS 10.15,Firefox 113.0,2128x1330,1016x1191,,Singular-Plural Training (Clone),1,Singular Plural Training,,,,,,5,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1686659471454,13/06/2023 12:31:11,1686663071454,1,13/06/2023 14:31:11,136362,2,task-kdv5,,30034786,6413576801f8a1fbe97aa6d7,8944642,,complete,,64886e68991c373d4a7b4c13,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1920x1080,1101x927,,Singular-Plural Training (Clone),1,Singular Plural Training,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1686659496178,13/06/2023 12:31:36,1686663096178,1,13/06/2023 14:31:36,136362,2,task-kdv5,,30034786,6413576801f8a1fbe97aa6d7,8944642,,complete,,64886e68991c373d4a7b4c13,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1920x1080,1101x927,,Singular-Plural Training (Clone),1,Singular Plural Training,1,Instructions,Instructions,l6tegj,1,continue,,24730.14400000447,24724.719,24730.14400000447,24730.14400000447,24724.719,24730.14400000447,1,24730.14400000447,0,0,,Click To Continue,Continue Button,2,object-8,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1686659503822,13/06/2023 12:31:43,1686663103822,1,13/06/2023 14:31:43,136362,2,task-kdv5,,30034786,6413576801f8a1fbe97aa6d7,8944642,,complete,,64886e68991c373d4a7b4c13,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1920x1080,1101x927,,Singular-Plural Training (Clone),1,Singular Plural Training,1,Training,Training,34efq7,1,response,GOIKE DREETI,2202.2109999999993,7640.953000000001,7650.42500000447,2202.2109999999993,7640.953000000001,7650.42500000447,0,2202.2109999999993,5448.214000004471,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,GOI,_,KE,DREE,_01.png,_02.png,,,,,,,,GOI_KE_DREE_TI_01.png,GOI_KE_DREE_TI_02.png,GOIKE DREETI!,,,,,,,,,
4,1686659506935,13/06/2023 12:31:46,1686663106935,1,13/06/2023 14:31:46,136362,2,task-kdv5,,30034786,6413576801f8a1fbe97aa6d7,8944642,,complete,,64886e68991c373d4a7b4c13,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1920x1080,1101x927,,Singular-Plural Training (Clone),1,Singular Plural Training,1,Training,Training,34efq7,1,response,GOIKE DREETI!,2202.2109999999993,10760.745000000003,10762.625,2202.2109999999993,10760.745000000003,10762.625,1,2202.2109999999993,8560.414,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,GOI,_,KE,DREE,_01.png,_02.png,,,,,,,,GOI_KE_DREE_TI_01.png,GOI_KE_DREE_TI_02.png,GOIKE DREETI!,,,,,,,,,
5,1686659515918,13/06/2023 12:31:55,1686663115918,1,13/06/2023 14:31:55,136362,2,task-kdv5,,30034786,6413576801f8a1fbe97aa6d7,8944642,,complete,,64886e68991c373d4a7b4c13,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1920x1080,1101x927,,Singular-Plural Training (Clone),1,Singular Plural Training,2,Training,Training,34efq7,1,response,GOIKO SNURTU,1451.476999999999,8975.629999999997,8985.580000002978,1451.476999999999,8975.629999999997,8985.580000002978,0,1451.476999999999,7534.103000002979,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,GOI,_,KO,SNUR,_01.png,_02.png,,,,,,,,GOI_KO_SNUR_TU_01.png,GOI_KO_SNUR_TU_02.png,GOIKO SNURTU!,,,,,,,,,
6,1686659521414,13/06/2023 12:32:01,1686663121414,1,13/06/2023 14:32:01,136362,2,task-kdv5,,30034786,6413576801f8a1fbe97aa6d7,8944642,,complete,,64886e68991c373d4a7b4c13,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1920x1080,1101x927,,Singular-Plural Training (Clone),1,Singular Plural Training,2,Training,Training,34efq7,1,response,GOIKO SNURTU!,1451.476999999999,14464.441999999995,14481.103999999992,1451.476999999999,14464.441999999995,14481.103999999992,1,1451.476999999999,13029.626999999993,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,GOI,_,KO,SNUR,_01.png,_02.png,,,,,,,,GOI_KO_SNUR_TU_01.png,GOI_KO_SNUR_TU_02.png,GOIKO SNURTU!,,,,,,,,,
7,1686659529062,13/06/2023 12:32:09,1686663129062,1,13/06/2023 14:32:09,136362,2,task-kdv5,,30034786,6413576801f8a1fbe97aa6d7,8944642,,complete,,64886e68991c373d4a7b4c13,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1920x1080,1101x927,,Singular-Plural Training (Clone),1,Singular Plural Training,3,Training,Training,34efq7,1,response,PAUKE STOOTI!,1501.510000000002,7657.662000000004,7665.038000001492,1501.510000000002,7657.662000000004,7665.038000001492,1,1501.510000000002,6163.52800000149,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,PAU,_,KE,STOO,_01.png,_02.png,,,,,,,,PAU_KE_STOO_TI_01.png,PAU_KE_STOO_TI_02.png,PAUKE STOOTI!,,,,,,,,,
8,1686659537078,13/06/2023 12:32:17,1686663137078,1,13/06/2023 14:32:17,136362,2,task-kdv5,,30034786,6413576801f8a1fbe97aa6d7,8944642,,complete,,64886e68991c373d4a7b4c13,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1920x1080,1101x927,,Singular-Plural Training (Clone),1,Singular Plural Training,4,Training,Training,34efq7,1,response,PAUKO CHORTU!,1951.9569999999949,8008.004000000001,8023.6760000059585,1951.9569999999949,8008.004000000001,8023.6760000059585,1,1951.9569999999949,6071.719000005964,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,PAU,_,KO,CHOR,_01.png,_02.png,,,,,,,,PAU_KO_CHOR_TU_01.png,PAU_KO_CHOR_TU_02.png,PAUKO CHORTU!,,,,,,,,,
9,1686659547214,13/06/2023 12:32:27,1686663147214,1,13/06/2023 14:32:27,136362,2,task-kdv5,,30034786,6413576801f8a1fbe97aa6d7,8944642,,complete,,64886e68991c373d4a7b4c13,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1920x1080,1101x927,,Singular-Plural Training (Clone),1,Singular Plural Training,5,Training,Training,34efq7,1,response,PAUKE PHAITA!,1334.7309999999998,10143.482000000004,10151.372000001487,1334.7309999999998,10143.482000000004,10151.372000001487,1,1334.7309999999998,8816.641000001488,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,PAU,_,KE,PHAI,_01.png,_02.png,,,,,,,,PAU_KE_PHAI_TA_01.png,PAU_KE_PHAI_TA_02.png,PAUKE PHAITA!,,,,,,,,,
10,1686659553206,13/06/2023 12:32:33,1686663153206,1,13/06/2023 14:32:33,136362,2,task-kdv5,,30034786,6413576801f8a1fbe97aa6d7,8944642,,complete,,64886e68991c373d4a7b4c13,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1920x1080,1101x927,,Singular-Plural Training (Clone),1,Singular Plural Training,6,Training,Training,34efq7,1,response,GOIKE BLARTA!,1935.2629999999917,5989.3369999999995,5999.990000002974,1935.2629999999917,5989.3369999999995,5999.990000002974,1,1935.2629999999917,4064.727000002982,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,GOI,_,KE,BLAR,_01.png,_02.png,,,,,,,,GOI_KE_BLAR_TA_01.png,GOI_KE_BLAR_TA_02.png,GOIKE BLARTA!,,,,,,,,,
11,1686659561502,13/06/2023 12:32:41,1686663161502,1,13/06/2023 14:32:41,136362,2,task-kdv5,,30034786,6413576801f8a1fbe97aa6d7,8944642,,complete,,64886e68991c373d4a7b4c13,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1920x1080,1101x927,,Singular-Plural Training (Clone),1,Singular Plural Training,7,Training,Training,34efq7,1,response,PAUKE DREETA!,1418.0799999999872,8291.59599999999,8306.553000001484,1418.0799999999872,8291.59599999999,8306.553000001484,1,1418.0799999999872,6888.473000001497,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,PAU,_,KE,DREE,_01.png,_02.png,,,,,,,,PAU_KE_DREE_TA_01.png,PAU_KE_DREE_TA_02.png,PAUKE DREETA!,,,,,,,,,
12,1686659570166,13/06/2023 12:32:50,1686663170166,1,13/06/2023 14:32:50,136362,2,task-kdv5,,30034786,6413576801f8a1fbe97aa6d7,8944642,,complete,,64886e68991c373d4a7b4c13,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1920x1080,1101x927,,Singular-Plural Training (Clone),1,Singular Plural Training,8,Training,Training,34efq7,1,response,GOIKE CHORTI!,4304.309999999998,8675.324999999997,8678.857000000004,4304.309999999998,8675.324999999997,8678.857000000004,1,4304.309999999998,4374.547000000006,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,GOI,_,KE,CHOR,_01.png,_02.png,,,,,,,,GOI_KE_CHOR_TI_01.png,GOI_KE_CHOR_TI_02.png,GOIKE CHORTI!,,,,,,,,,
13,1686659578174,13/06/2023 12:32:58,1686663178174,1,13/06/2023 14:32:58,136362,2,task-kdv5,,30034786,6413576801f8a1fbe97aa6d7,8944642,,complete,,64886e68991c373d4a7b4c13,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1920x1080,1101x927,,Singular-Plural Training (Clone),1,Singular Plural Training,9,Training,Training,34efq7,1,response,PAUKE SNURTI!,3520.214000000007,8008.016000000003,8011.732000002987,3520.214000000007,8008.016000000003,8011.732000002987,1,3520.214000000007,4491.5180000029795,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,PAU,_,KE,SNUR,_01.png,_02.png,,,,,,,,PAU_KE_SNUR_TI_01.png,PAU_KE_SNUR_TI_02.png,PAUKE SNURTI!,,,,,,,,,
14,1686659586782,13/06/2023 12:33:06,1686663186782,1,13/06/2023 14:33:06,136362,2,task-kdv5,,30034786,6413576801f8a1fbe97aa6d7,8944642,,complete,,64886e68991c373d4a7b4c13,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1920x1080,1101x927,,Singular-Plural Training (Clone),1,Singular Plural Training,10,Training,Training,34efq7,1,response,PAUKO BLARTU!,1651.645000000004,8608.607000000004,8611.916000005964,1651.645000000004,8608.607000000004,8611.916000005964,1,1651.645000000004,6960.27100000596,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,PAU,_,KO,BLAR,_01.png,_02.png,,,,,,,,PAU_KO_BLAR_TU_01.png,PAU_KO_BLAR_TU_02.png,PAUKO BLARTU!,,,,,,,,,
15,1686659592254,13/06/2023 12:33:12,1686663192254,1,13/06/2023 14:33:12,136362,2,task-kdv5,,30034786,6413576801f8a1fbe97aa6d7,8944642,,complete,,64886e68991c373d4a7b4c13,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1920x1080,1101x927,,Singular-Plural Training (Clone),1,Singular Plural Training,11,Training,Training,34efq7,1,response,GOIKE STOOTA,1117.773000000001,5472.119999999995,5475.00900000149,1117.773000000001,5472.119999999995,5475.00900000149,0,1117.773000000001,4357.236000001489,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,GOI,_,KE,STOO,_01.png,_02.png,,,,,,,,GOI_KE_STOO_TA_01.png,GOI_KE_STOO_TA_02.png,GOIKE STOOTA!,,,,,,,,,
16,1686659596238,13/06/2023 12:33:16,1686663196238,1,13/06/2023 14:33:16,136362,2,task-kdv5,,30034786,6413576801f8a1fbe97aa6d7,8944642,,complete,,64886e68991c373d4a7b4c13,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1920x1080,1101x927,,Singular-Plural Training (Clone),1,Singular Plural Training,11,Training,Training,34efq7,1,response,GOIKE STOOTA!,1117.773000000001,9442.760999999999,9459.10900000298,1117.773000000001,9442.760999999999,9459.10900000298,1,1117.773000000001,8341.336000002979,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,GOI,_,KE,STOO,_01.png,_02.png,,,,,,,,GOI_KE_STOO_TA_01.png,GOI_KE_STOO_TA_02.png,GOIKE STOOTA!,,,,,,,,,
17,1686659606022,13/06/2023 12:33:26,1686663206022,1,13/06/2023 14:33:26,136362,2,task-kdv5,,30034786,6413576801f8a1fbe97aa6d7,8944642,,complete,,64886e68991c373d4a7b4c13,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1920x1080,1101x927,,Singular-Plural Training (Clone),1,Singular Plural Training,12,Training,Training,34efq7,1,response,GOIKO PHAITU!,3219.9070000000065,9793.14,9800.848000002981,3219.9070000000065,9793.14,9800.848000002981,1,3219.9070000000065,6580.941000002975,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,GOI,_,KO,PHAI,_01.png,_02.png,,,,,,,,GOI_KO_PHAI_TU_01.png,GOI_KO_PHAI_TU_02.png,GOIKO PHAITU!,,,,,,,,,
18,1686659611366,13/06/2023 12:33:31,1686663211366,1,13/06/2023 14:33:31,136362,2,task-kdv5,,30034786,6413576801f8a1fbe97aa6d7,8944642,,complete,,64886e68991c373d4a7b4c13,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1920x1080,1101x927,,Singular-Plural Training (Clone),1,Singular Plural Training,13,Training,Training,34efq7,1,response,GOIKO DREETU!,1718.5320000000065,5338.667000000016,5351.308000004472,1718.5320000000065,5338.667000000016,5351.308000004472,1,1718.5320000000065,3632.7760000044655,0,,Single Text Entry,TextTraining02,4,object-97,Training,,3, ,GOI,_,KO,DREE,_01.png,_02.png,,,,,,,,GOI_KO_DREE_TU_01.png,GOI_KO_DREE_TU_02.png,GOIKO DREETU!,,,,,,,,,
19,1686659627687,13/06/2023 12:33:47,1686663227687,1,13/06/2023 14:33:47,136362,2,task-kdv5,,30034786,6413576801f8a1fbe97aa6d7,8944642,,complete,,64886e68991c373d4a7b4c13,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1920x1080,903x927,,Singular-Plural Training (Clone),1,Singular Plural Training,14,Training,Training,34efq7,1,response,PAUKO STOOTU!,11127.791999999987,16316.315999999992,16332.978000000003,11127.791999999987,16316.315999999992,16332.978000000003,1,11127.791999999987,5205.186000000016,0,,Single Text Entry,TextTraining02,4,object-97,Training,,3, ,PAU,_,KO,STOO,_01.png,_02.png,,,,,,,,PAU_KO_STOO_TU_01.png,PAU_KO_STOO_TU_02.png,PAUKO STOOTU!,,,,,,,,,
20,1686659639166,13/06/2023 12:33:59,1686663239166,1,13/06/2023 14:33:59,136362,2,task-kdv5,,30034786,6413576801f8a1fbe97aa6d7,8944642,,complete,,64886e68991c373d4a7b4c13,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1920x1080,903x927,,Singular-Plural Training (Clone),1,Singular Plural Training,15,Training,Training,34efq7,1,response,GOIKE BLARTI!,4771.4649999999965,11494.80799999999,11496.325000004465,4771.4649999999965,11494.80799999999,11496.325000004465,1,4771.4649999999965,6724.860000004468,0,,Single Text Entry,TextTraining02,4,object-97,Training,,3, ,GOI,_,KE,BLAR,_01.png,_02.png,,,,,,,,GOI_KE_BLAR_TI_01.png,GOI_KE_BLAR_TI_02.png,GOIKE BLARTI!,,,,,,,,,
21,1686659645102,13/06/2023 12:34:05,1686663245102,1,13/06/2023 14:34:05,136362,2,task-kdv5,,30034786,6413576801f8a1fbe97aa6d7,8944642,,complete,,64886e68991c373d4a7b4c13,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1920x1080,903x927,,Singular-Plural Training (Clone),1,Singular Plural Training,16,Training,Training,34efq7,1,response,PAUKE CHORTA!,1801.8159999999916,5922.569000000018,5937.417000002984,1801.8159999999916,5922.569000000018,5937.417000002984,1,1801.8159999999916,4135.601000002993,0,,Single Text Entry,TextTraining02,4,object-97,Training,,3, ,PAU,_,KE,CHOR,_01.png,_02.png,,,,,,,,PAU_KE_CHOR_TA_01.png,PAU_KE_CHOR_TA_02.png,PAUKE CHORTA!,,,,,,,,,
22,1686659650582,13/06/2023 12:34:10,1686663250582,1,13/06/2023 14:34:10,136362,2,task-kdv5,,30034786,6413576801f8a1fbe97aa6d7,8944642,,complete,,64886e68991c373d4a7b4c13,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1920x1080,903x927,,Singular-Plural Training (Clone),1,Singular Plural Training,17,Training,Training,34efq7,1,response,PAUKE PHAITI!,1634.996999999974,5488.826000000001,5495.1479999999865,1634.996999999974,5488.826000000001,5495.1479999999865,1,1634.996999999974,3860.1510000000126,0,,Single Text Entry,TextTraining02,4,object-97,Training,,3, ,PAU,_,KE,PHAI,_01.png,_02.png,,,,,,,,PAU_KE_PHAI_TI_01.png,PAU_KE_PHAI_TI_02.png,PAUKE PHAITI!,,,,,,,,,
23,1686659655350,13/06/2023 12:34:15,1686663255350,1,13/06/2023 14:34:15,136362,2,task-kdv5,,30034786,6413576801f8a1fbe97aa6d7,8944642,,complete,,64886e68991c373d4a7b4c13,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1920x1080,903x927,,Singular-Plural Training (Clone),1,Singular Plural Training,18,Training,Training,34efq7,1,response,GOIKE SNURTA!,1318.0279999999912,4771.422999999981,4774.122000004456,1318.0279999999912,4771.422999999981,4774.122000004456,1,1318.0279999999912,3456.0940000044648,0,,Single Text Entry,TextTraining02,4,object-97,Training,,3, ,GOI,_,KE,SNUR,_01.png,_02.png,,,,,,,,GOI_KE_SNUR_TA_01.png,GOI_KE_SNUR_TA_02.png,GOIKE SNURTA!,,,,,,,,,
24,1686659662574,13/06/2023 12:34:22,1686663262574,1,13/06/2023 14:34:22,136362,2,task-kdv5,,30034786,6413576801f8a1fbe97aa6d7,8944642,,complete,,64886e68991c373d4a7b4c13,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1920x1080,903x927,,Singular-Plural Training (Clone),1,Singular Plural Training,19,Training,Training,34efq7,1,response,GOIKE DREETA!,1951.9809999999998,7223.90400000001,7226.499000001495,1951.9809999999998,7223.90400000001,7226.499000001495,1,1951.9809999999998,5274.518000001495,0,,Single Text Entry,TextTraining02,4,object-97,Training,,4, ,GOI,_,KE,DREE,_01.png,_02.png,,,,,,,,GOI_KE_DREE_TA_01.png,GOI_KE_DREE_TA_02.png,GOIKE DREETA!,,,,,,,,,
25,1686659668094,13/06/2023 12:34:28,1686663268094,1,13/06/2023 14:34:28,136362,2,task-kdv5,,30034786,6413576801f8a1fbe97aa6d7,8944642,,complete,,64886e68991c373d4a7b4c13,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1920x1080,903x927,,Singular-Plural Training (Clone),1,Singular Plural Training,20,Training,Training,34efq7,1,response,PAUKE STOOTA!,1835.1909999999916,5505.486999999994,5522.16399999999,1835.1909999999916,5505.486999999994,5522.16399999999,1,1835.1909999999916,3686.972999999998,0,,Single Text Entry,TextTraining02,4,object-97,Training,,4, ,PAU,_,KE,STOO,_01.png,_02.png,,,,,,,,PAU_KE_STOO_TA_01.png,PAU_KE_STOO_TA_02.png,PAUKE STOOTA!,,,,,,,,,
26,1686659684022,13/06/2023 12:34:44,1686663284022,1,13/06/2023 14:34:44,136362,2,task-kdv5,,30034786,6413576801f8a1fbe97aa6d7,8944642,,complete,,64886e68991c373d4a7b4c13,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1920x1080,903x927,,Singular-Plural Training (Clone),1,Singular Plural Training,21,Training,Training,34efq7,1,response,GOIKO CHORTU!,11628.325000000012,15932.888000000006,15945.408000005962,11628.325000000012,15932.888000000006,15945.408000005962,1,11628.325000000012,4317.08300000595,0,,Single Text Entry,TextTraining02,4,object-97,Training,,4, ,GOI,_,KO,CHOR,_01.png,_02.png,,,,,,,,GOI_KO_CHOR_TU_01.png,GOI_KO_CHOR_TU_02.png,GOIKO CHORTU!,,,,,,,,,
27,1686659689318,13/06/2023 12:34:49,1686663289318,1,13/06/2023 14:34:49,136362,2,task-kdv5,,30034786,6413576801f8a1fbe97aa6d7,8944642,,complete,,64886e68991c373d4a7b4c13,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1920x1080,903x927,,Singular-Plural Training (Clone),1,Singular Plural Training,22,Training,Training,34efq7,1,response,PAUKO SNURTU!,1834.8969999999972,5305.019,5308.2200000014855,1834.8969999999972,5305.019,5308.2200000014855,1,1834.8969999999972,3473.3230000014883,0,,Single Text Entry,TextTraining02,4,object-97,Training,,4, ,PAU,_,KO,SNUR,_01.png,_02.png,,,,,,,,PAU_KO_SNUR_TU_01.png,PAU_KO_SNUR_TU_02.png,PAUKO SNURTU!,,,,,,,,,
28,1686659695942,13/06/2023 12:34:55,1686663295942,1,13/06/2023 14:34:55,136362,2,task-kdv5,,30034786,6413576801f8a1fbe97aa6d7,8944642,,complete,,64886e68991c373d4a7b4c13,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1920x1080,903x927,,Singular-Plural Training (Clone),1,Singular Plural Training,23,Training,Training,34efq7,1,response,PAUKE BLARTI!,2185.566999999981,6623.271999999997,6627.4010000044655,2185.566999999981,6623.271999999997,6627.4010000044655,1,2185.566999999981,4441.834000004485,0,,Single Text Entry,TextTraining02,4,object-97,Training,,4, ,PAU,_,KE,BLAR,_01.png,_02.png,,,,,,,,PAU_KE_BLAR_TI_01.png,PAU_KE_BLAR_TI_02.png,PAUKE BLARTI!,,,,,,,,,
29,1686659700958,13/06/2023 12:35:00,1686663300958,1,13/06/2023 14:35:00,136362,2,task-kdv5,,30034786,6413576801f8a1fbe97aa6d7,8944642,,complete,,64886e68991c373d4a7b4c13,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1920x1080,903x927,,Singular-Plural Training (Clone),1,Singular Plural Training,24,Training,Training,34efq7,1,response,GOIKE PHAITI!,1434.7779999999912,5005.005000000005,5020.129000004468,1434.7779999999912,5005.005000000005,5020.129000004468,1,1434.7779999999912,3585.351000004477,0,,Single Text Entry,TextTraining02,4,object-97,Training,,4, ,GOI,_,KE,PHAI,_01.png,_02.png,,,,,,,,GOI_KE_PHAI_TI_01.png,GOI_KE_PHAI_TI_02.png,GOIKE PHAITI!,,,,,,,,,
