Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: ShowProgressBar,Spreadsheet: VERB,Spreadsheet: _,Spreadsheet: NUM,Spreadsheet: NOUN,Spreadsheet: _01,Spreadsheet: _02,Spreadsheet: _BLOT,Spreadsheet: AlienCountA,Spreadsheet: AlienCountB,Spreadsheet: TextResponseA,Spreadsheet: AlienTestCount03,Spreadsheet: Test01Option01,Spreadsheet: Test01Option02,Spreadsheet: Train02Picture01,Spreadsheet: Train02Picture02,Spreadsheet: TextTraining02,Spreadsheet: Test02Picture01,Spreadsheet: Test02Option01,Spreadsheet: Test02Option02,Spreadsheet: ,Spreadsheet: CorrectAnswer,Manipulation: Spreadsheet,Store: correct,Store: total
34,1686658406302,13/06/2023 12:13:26,1686662006302,1,13/06/2023 14:13:26,136362,2,task-v6g5,,30033736,60fdcae3a24d22c1239262eb,8944400,,complete,,648868ac20882fd92bf8b6f8,computer,Desktop or Laptop,Windows 10,Firefox 114.0,1366x768,1366x643,,Singular-Plural Testing (Clone),1,Singular Plural Testing,32,Testing,Testing,hvzr65,1,response,GOI_KE_CHOR_TA_02.png,1096.8399999999965,1083.5800000000017,1096.8399999999965,1096.8399999999965,1083.5800000000017,1096.8399999999965,1,1096.8399999999965,0,0,,Click Response,ResponseB,4,object-85,Testing,,6, ,GOI,_,KE,CHOR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_CHOR_BLOT.png,GOI_KE_CHOR_TU_02.png,GOI_KE_CHOR_TA_02.png,,GOI_KE_CHOR_TA_02.png,,,
35,1686658407534,13/06/2023 12:13:27,1686662007534,1,13/06/2023 14:13:27,136362,2,task-v6g5,,30033736,60fdcae3a24d22c1239262eb,8944400,,complete,,648868ac20882fd92bf8b6f8,computer,Desktop or Laptop,Windows 10,Firefox 114.0,1366x768,1366x643,,Singular-Plural Testing (Clone),1,Singular Plural Testing,33,Testing,Testing,hvzr65,1,response,PAU_KO_SNUR_TI_02.png,1248.2599999999948,1233.4399999999878,1248.2599999999948,1248.2599999999948,1233.4399999999878,1248.2599999999948,0,1248.2599999999948,0,0,,Click Response,ResponseA,3,object-86,Testing,,6, ,PAU,_,KO,SNUR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KO_SNUR_BLOT.png,PAU_KO_SNUR_TI_02.png,PAU_KO_SNUR_TU_02.png,,PAU_KO_SNUR_TU_02.png,,,
36,1686658410451,13/06/2023 12:13:30,1686662010451,1,13/06/2023 14:13:30,136362,2,task-v6g5,,30033736,60fdcae3a24d22c1239262eb,8944400,,complete,,648868ac20882fd92bf8b6f8,computer,Desktop or Laptop,Windows 10,Firefox 114.0,1366x768,1366x643,,Singular-Plural Testing (Clone),1,Singular Plural Testing,34,Testing,Testing,hvzr65,1,response,PAU_KE_BLAR_TU_02.png,2930.820000000007,2917.600000000006,2930.820000000007,2930.820000000007,2917.600000000006,2930.820000000007,0,2930.820000000007,0,0,,Click Response,ResponseB,4,object-85,Testing,,6, ,PAU,_,KE,BLAR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_BLAR_BLOT.png,PAU_KE_BLAR_TI_02.png,PAU_KE_BLAR_TU_02.png,,PAU_KE_BLAR_TI_02.png,,,
37,1686658414000,13/06/2023 12:13:34,1686662014000,1,13/06/2023 14:13:34,136362,2,task-v6g5,,30033736,60fdcae3a24d22c1239262eb,8944400,,complete,,648868ac20882fd92bf8b6f8,computer,Desktop or Laptop,Windows 10,Firefox 114.0,1366x768,1366x643,,Singular-Plural Testing (Clone),1,Singular Plural Testing,35,Testing,Testing,hvzr65,1,response,GOI_KE_STOO_TA_02.png,3563.220000000001,3550.7599999999948,3563.220000000001,3563.220000000001,3550.7599999999948,3563.220000000001,0,3563.220000000001,0,0,,Click Response,ResponseA,3,object-86,Testing,,6, ,GOI,_,KE,STOO,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_STOO_BLOT.png,GOI_KE_STOO_TA_02.png,GOI_KE_STOO_TI_02.png,,GOI_KE_STOO_TI_02.png,,,
38,1686658415265,13/06/2023 12:13:35,1686662015265,1,13/06/2023 14:13:35,136362,2,task-v6g5,,30033736,60fdcae3a24d22c1239262eb,8944400,,complete,,648868ac20882fd92bf8b6f8,computer,Desktop or Laptop,Windows 10,Firefox 114.0,1366x768,1366x643,,Singular-Plural Testing (Clone),1,Singular Plural Testing,36,Testing,Testing,hvzr65,1,response,GOI_KO_PHAI_TU_02.png,1277.4600000000064,1266.6600000000035,1277.4600000000064,1277.4600000000064,1266.6600000000035,1277.4600000000064,1,1277.4600000000064,0,0,,Click Response,ResponseA,3,object-86,Testing,,6, ,GOI,_,KO,PHAI,,_02.png,_BLOT.png,,,,,,,,,,GOI_KO_PHAI_BLOT.png,GOI_KO_PHAI_TU_02.png,GOI_KO_PHAI_TA_02.png,,GOI_KO_PHAI_TU_02.png,,,
39,1686658415276,13/06/2023 12:13:35,1686662015276,1,13/06/2023 14:13:35,136362,2,task-v6g5,,30033736,60fdcae3a24d22c1239262eb,8944400,,complete,,648868ac20882fd92bf8b6f8,computer,Desktop or Laptop,Windows 10,Firefox 114.0,1366x768,1366x643,,Singular-Plural Testing (Clone),1,Singular Plural Testing,,,,,,5,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1686658859421,13/06/2023 12:20:59,1686662459421,1,13/06/2023 14:20:59,136362,2,task-v6g5,,30034149,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Singular-Plural Testing (Clone),1,Singular Plural Testing,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1686658863932,13/06/2023 12:21:03,1686662463932,1,13/06/2023 14:21:03,136362,2,task-v6g5,,30034149,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Singular-Plural Testing (Clone),1,Singular Plural Testing,1,Instructions,Instructions,g2b1f4,1,continue,,4513.92,4504.4800000000005,4513.92,4513.92,4504.4800000000005,4513.92,1,4513.92,0,0,,Click To Continue,Continue Button,2,object-79,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1686658872674,13/06/2023 12:21:12,1686662472674,1,13/06/2023 14:21:12,136362,2,task-v6g5,,30034149,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Singular-Plural Testing (Clone),1,Singular Plural Testing,1,Testing,Testing,hvzr65,1,response,GOI_KE_SNUR_TI_02.png,8751.439999999999,8742.02,8751.439999999999,8751.439999999999,8742.02,8751.439999999999,1,8751.439999999999,0,0,,Click Response,ResponseA,3,object-86,Testing,,1, ,GOI,_,KE,SNUR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_SNUR_BLOT.png,GOI_KE_SNUR_TI_02.png,GOI_KE_SNUR_TA_02.png,,GOI_KE_SNUR_TI_02.png,,,
4,1686658877896,13/06/2023 12:21:17,1686662477896,1,13/06/2023 14:21:17,136362,2,task-v6g5,,30034149,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Singular-Plural Testing (Clone),1,Singular Plural Testing,2,Testing,Testing,hvzr65,1,response,GOI_KE_BLAR_TA_02.png,5231.42,5221.8200000000015,5231.42,5231.42,5221.8200000000015,5231.42,1,5231.42,0,0,,Click Response,ResponseA,3,object-86,Testing,,1, ,GOI,_,KE,BLAR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_BLAR_BLOT.png,GOI_KE_BLAR_TA_02.png,GOI_KE_BLAR_TU_02.png,,GOI_KE_BLAR_TA_02.png,,,
5,1686658883717,13/06/2023 12:21:23,1686662483717,1,13/06/2023 14:21:23,136362,2,task-v6g5,,30034149,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Singular-Plural Testing (Clone),1,Singular Plural Testing,3,Testing,Testing,hvzr65,1,response,PAU_KE_CHOR_TA_02.png,5830.5999999999985,5822.48,5830.5999999999985,5830.5999999999985,5822.48,5830.5999999999985,1,5830.5999999999985,0,0,,Click Response,ResponseB,4,object-85,Testing,,1, ,PAU,_,KE,CHOR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_CHOR_BLOT.png,PAU_KE_CHOR_TI_02.png,PAU_KE_CHOR_TA_02.png,,PAU_KE_CHOR_TA_02.png,,,
6,1686658885590,13/06/2023 12:21:25,1686662485590,1,13/06/2023 14:21:25,136362,2,task-v6g5,,30034149,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Singular-Plural Testing (Clone),1,Singular Plural Testing,4,Testing,Testing,hvzr65,1,response,PAU_KO_PHAI_TU_02.png,1881.119999999999,1868.4799999999996,1881.119999999999,1881.119999999999,1868.4799999999996,1881.119999999999,1,1881.119999999999,0,0,,Click Response,ResponseA,3,object-86,Testing,,1, ,PAU,_,KO,PHAI,,_02.png,_BLOT.png,,,,,,,,,,PAU_KO_PHAI_BLOT.png,PAU_KO_PHAI_TU_02.png,PAU_KO_PHAI_TI_02.png,,PAU_KO_PHAI_TU_02.png,,,
7,1686658887391,13/06/2023 12:21:27,1686662487391,1,13/06/2023 14:21:27,136362,2,task-v6g5,,30034149,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Singular-Plural Testing (Clone),1,Singular Plural Testing,5,Testing,Testing,hvzr65,1,response,GOI_KO_DREE_TU_02.png,1813.6399999999994,1801.7599999999984,1813.6399999999994,1813.6399999999994,1801.7599999999984,1813.6399999999994,1,1813.6399999999994,0,0,,Click Response,ResponseB,4,object-85,Testing,,1, ,GOI,_,KO,DREE,,_02.png,_BLOT.png,,,,,,,,,,GOI_KO_DREE_BLOT.png,GOI_KO_DREE_TA_02.png,GOI_KO_DREE_TU_02.png,,GOI_KO_DREE_TU_02.png,,,
8,1686658890384,13/06/2023 12:21:30,1686662490384,1,13/06/2023 14:21:30,136362,2,task-v6g5,,30034149,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Singular-Plural Testing (Clone),1,Singular Plural Testing,6,Testing,Testing,hvzr65,1,response,PAU_KE_STOO_TI_02.png,3004.880000000001,3003,3004.880000000001,3004.880000000001,3003,3004.880000000001,1,3004.880000000001,0,0,,Click Response,ResponseB,4,object-85,Testing,,1, ,PAU,_,KE,STOO,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_STOO_BLOT.png,PAU_KE_STOO_TU_02.png,PAU_KE_STOO_TI_02.png,,PAU_KE_STOO_TI_02.png,,,
9,1686658892965,13/06/2023 12:21:32,1686662492965,1,13/06/2023 14:21:32,136362,2,task-v6g5,,30034149,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Singular-Plural Testing (Clone),1,Singular Plural Testing,7,Testing,Testing,hvzr65,1,response,GOI_KO_CHOR_TU_02.png,2582.880000000001,2569.2400000000016,2582.880000000001,2582.880000000001,2569.2400000000016,2582.880000000001,1,2582.880000000001,0,0,,Click Response,ResponseA,3,object-86,Testing,,2, ,GOI,_,KO,CHOR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KO_CHOR_BLOT.png,GOI_KO_CHOR_TU_02.png,GOI_KO_CHOR_TA_02.png,,GOI_KO_CHOR_TU_02.png,,,
10,1686658896028,13/06/2023 12:21:36,1686662496028,1,13/06/2023 14:21:36,136362,2,task-v6g5,,30034149,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Singular-Plural Testing (Clone),1,Singular Plural Testing,8,Testing,Testing,hvzr65,1,response,PAU_KE_BLAR_TA_02.png,3076.6399999999994,3069.720000000001,3076.6399999999994,3076.6399999999994,3069.720000000001,3076.6399999999994,1,3076.6399999999994,0,0,,Click Response,ResponseA,3,object-86,Testing,,2, ,PAU,_,KE,BLAR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_BLAR_BLOT.png,PAU_KE_BLAR_TA_02.png,PAU_KE_BLAR_TI_02.png,,PAU_KE_BLAR_TA_02.png,,,
11,1686658899569,13/06/2023 12:21:39,1686662499569,1,13/06/2023 14:21:39,136362,2,task-v6g5,,30034149,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Singular-Plural Testing (Clone),1,Singular Plural Testing,9,Testing,Testing,hvzr65,1,response,GOI_KE_PHAI_TI_02.png,3547.9199999999983,3536.8199999999997,3547.9199999999983,3547.9199999999983,3536.8199999999997,3547.9199999999983,1,3547.9199999999983,0,0,,Click Response,ResponseB,4,object-85,Testing,,2, ,GOI,_,KE,PHAI,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_PHAI_BLOT.png,GOI_KE_PHAI_TA_02.png,GOI_KE_PHAI_TI_02.png,,GOI_KE_PHAI_TI_02.png,,,
12,1686658902272,13/06/2023 12:21:42,1686662502272,1,13/06/2023 14:21:42,136362,2,task-v6g5,,30034149,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Singular-Plural Testing (Clone),1,Singular Plural Testing,10,Testing,Testing,hvzr65,1,response,PAU_KE_SNUR_TI_02.png,2713.0999999999985,2702.6800000000003,2713.0999999999985,2713.0999999999985,2702.6800000000003,2713.0999999999985,1,2713.0999999999985,0,0,,Click Response,ResponseA,3,object-86,Testing,,2, ,PAU,_,KE,SNUR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_SNUR_BLOT.png,PAU_KE_SNUR_TI_02.png,PAU_KE_SNUR_TU_02.png,,PAU_KE_SNUR_TI_02.png,,,
13,1686658904903,13/06/2023 12:21:44,1686662504903,1,13/06/2023 14:21:44,136362,2,task-v6g5,,30034149,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Singular-Plural Testing (Clone),1,Singular Plural Testing,11,Testing,Testing,hvzr65,1,response,PAU_KO_DREE_TU_02.png,2642.4199999999983,2635.959999999999,2642.4199999999983,2642.4199999999983,2635.959999999999,2642.4199999999983,1,2642.4199999999983,0,0,,Click Response,ResponseB,4,object-85,Testing,,2, ,PAU,_,KO,DREE,,_02.png,_BLOT.png,,,,,,,,,,PAU_KO_DREE_BLOT.png,PAU_KO_DREE_TI_02.png,PAU_KO_DREE_TU_02.png,,PAU_KO_DREE_TU_02.png,,,
14,1686658907646,13/06/2023 12:21:47,1686662507646,1,13/06/2023 14:21:47,136362,2,task-v6g5,,30034149,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Singular-Plural Testing (Clone),1,Singular Plural Testing,12,Testing,Testing,hvzr65,1,response,GOI_KE_STOO_TA_02.png,2748.459999999999,2736.040000000001,2748.459999999999,2748.459999999999,2736.040000000001,2748.459999999999,1,2748.459999999999,0,0,,Click Response,ResponseB,4,object-85,Testing,,2, ,GOI,_,KE,STOO,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_STOO_BLOT.png,GOI_KE_STOO_TU_02.png,GOI_KE_STOO_TA_02.png,,GOI_KE_STOO_TA_02.png,,,
15,1686658909667,13/06/2023 12:21:49,1686662509667,1,13/06/2023 14:21:49,136362,2,task-v6g5,,30034149,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Singular-Plural Testing (Clone),1,Singular Plural Testing,13,Testing,Testing,hvzr65,1,response,GOI_KO_BLAR_TU_02.png,2033.4199999999983,2018.6800000000003,2033.4199999999983,2033.4199999999983,2018.6800000000003,2033.4199999999983,1,2033.4199999999983,0,0,,Click Response,ResponseB,4,object-85,Testing,,3, ,GOI,_,KO,BLAR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KO_BLAR_BLOT.png,GOI_KO_BLAR_TA_02.png,GOI_KO_BLAR_TU_02.png,,GOI_KO_BLAR_TU_02.png,,,
16,1686658912029,13/06/2023 12:21:52,1686662512029,1,13/06/2023 14:21:52,136362,2,task-v6g5,,30034149,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Singular-Plural Testing (Clone),1,Singular Plural Testing,14,Testing,Testing,hvzr65,1,response,PAU_KO_CHOR_TU_02.png,2376.739999999998,2369,2376.739999999998,2376.739999999998,2369,2376.739999999998,1,2376.739999999998,0,0,,Click Response,ResponseA,3,object-86,Testing,,3, ,PAU,_,KO,CHOR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KO_CHOR_BLOT.png,PAU_KO_CHOR_TU_02.png,PAU_KO_CHOR_TI_02.png,,PAU_KO_CHOR_TU_02.png,,,
17,1686658914941,13/06/2023 12:21:54,1686662514941,1,13/06/2023 14:21:54,136362,2,task-v6g5,,30034149,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Singular-Plural Testing (Clone),1,Singular Plural Testing,15,Testing,Testing,hvzr65,1,response,PAU_KE_STOO_TI_02.png,2920.739999999998,2919.5799999999945,2920.739999999998,2920.739999999998,2919.5799999999945,2920.739999999998,0,2920.739999999998,0,0,,Click Response,ResponseA,3,object-86,Testing,,3, ,PAU,_,KE,STOO,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_STOO_BLOT.png,PAU_KE_STOO_TI_02.png,PAU_KE_STOO_TA_02.png,,PAU_KE_STOO_TA_02.png,,,
18,1686658917244,13/06/2023 12:21:57,1686662517244,1,13/06/2023 14:21:57,136362,2,task-v6g5,,30034149,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Singular-Plural Testing (Clone),1,Singular Plural Testing,16,Testing,Testing,hvzr65,1,response,GOI_KE_SNUR_TA_02.png,2304.1600000000035,2302.280000000006,2304.1600000000035,2304.1600000000035,2302.280000000006,2304.1600000000035,1,2304.1600000000035,0,0,,Click Response,ResponseA,3,object-86,Testing,,3, ,GOI,_,KE,SNUR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_SNUR_BLOT.png,GOI_KE_SNUR_TA_02.png,GOI_KE_SNUR_TU_02.png,,GOI_KE_SNUR_TA_02.png,,,
19,1686658920396,13/06/2023 12:22:00,1686662520396,1,13/06/2023 14:22:00,136362,2,task-v6g5,,30034149,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Singular-Plural Testing (Clone),1,Singular Plural Testing,17,Testing,Testing,hvzr65,1,response,GOI_KE_DREE_TA_02.png,3152.8799999999974,3136.439999999995,3152.8799999999974,3152.8799999999974,3136.439999999995,3152.8799999999974,0,3152.8799999999974,0,0,,Click Response,ResponseB,4,object-85,Testing,,3, ,GOI,_,KE,DREE,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_DREE_BLOT.png,GOI_KE_DREE_TI_02.png,GOI_KE_DREE_TA_02.png,,GOI_KE_DREE_TI_02.png,,,
20,1686658922347,13/06/2023 12:22:02,1686662522347,1,13/06/2023 14:22:02,136362,2,task-v6g5,,30034149,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Singular-Plural Testing (Clone),1,Singular Plural Testing,18,Testing,Testing,hvzr65,1,response,PAU_KE_PHAI_TI_02.png,1968.6200000000026,1951.9400000000023,1968.6200000000026,1968.6200000000026,1951.9400000000023,1968.6200000000026,1,1968.6200000000026,0,0,,Click Response,ResponseB,4,object-85,Testing,,3, ,PAU,_,KE,PHAI,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_PHAI_BLOT.png,PAU_KE_PHAI_TU_02.png,PAU_KE_PHAI_TI_02.png,,PAU_KE_PHAI_TI_02.png,,,
21,1686658925450,13/06/2023 12:22:05,1686662525450,1,13/06/2023 14:22:05,136362,2,task-v6g5,,30034149,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Singular-Plural Testing (Clone),1,Singular Plural Testing,19,Testing,Testing,hvzr65,1,response,GOI_KE_CHOR_TI_02.png,3119.5,3103.0599999999977,3119.5,3119.5,3103.0599999999977,3119.5,1,3119.5,0,0,,Click Response,ResponseB,4,object-85,Testing,,4, ,GOI,_,KE,CHOR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_CHOR_BLOT.png,GOI_KE_CHOR_TA_02.png,GOI_KE_CHOR_TI_02.png,,GOI_KE_CHOR_TI_02.png,,,
22,1686658927722,13/06/2023 12:22:07,1686662527722,1,13/06/2023 14:22:07,136362,2,task-v6g5,,30034149,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Singular-Plural Testing (Clone),1,Singular Plural Testing,20,Testing,Testing,hvzr65,1,response,PAU_KE_DREE_TI_02.png,2288.4400000000023,2285.6199999999953,2288.4400000000023,2288.4400000000023,2285.6199999999953,2288.4400000000023,1,2288.4400000000023,0,0,,Click Response,ResponseA,3,object-86,Testing,,4, ,PAU,_,KE,DREE,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_DREE_BLOT.png,PAU_KE_DREE_TI_02.png,PAU_KE_DREE_TU_02.png,,PAU_KE_DREE_TI_02.png,,,
23,1686658929733,13/06/2023 12:22:09,1686662529733,1,13/06/2023 14:22:09,136362,2,task-v6g5,,30034149,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Singular-Plural Testing (Clone),1,Singular Plural Testing,21,Testing,Testing,hvzr65,1,response,PAU_KO_BLAR_TU_02.png,2013.820000000007,2001.9800000000105,2013.820000000007,2013.820000000007,2001.9800000000105,2013.820000000007,1,2013.820000000007,0,0,,Click Response,ResponseB,4,object-85,Testing,,4, ,PAU,_,KO,BLAR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KO_BLAR_BLOT.png,PAU_KO_BLAR_TI_02.png,PAU_KO_BLAR_TU_02.png,,PAU_KO_BLAR_TU_02.png,,,
24,1686658932575,13/06/2023 12:22:12,1686662532575,1,13/06/2023 14:22:12,136362,2,task-v6g5,,30034149,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Singular-Plural Testing (Clone),1,Singular Plural Testing,22,Testing,Testing,hvzr65,1,response,GOI_KO_STOO_TU_02.png,2853.8399999999965,2852.8600000000006,2853.8399999999965,2853.8399999999965,2852.8600000000006,2853.8399999999965,1,2853.8399999999965,0,0,,Click Response,ResponseA,3,object-86,Testing,,4, ,GOI,_,KO,STOO,,_02.png,_BLOT.png,,,,,,,,,,GOI_KO_STOO_BLOT.png,GOI_KO_STOO_TU_02.png,GOI_KO_STOO_TA_02.png,,GOI_KO_STOO_TU_02.png,,,
25,1686658936999,13/06/2023 12:22:16,1686662536999,1,13/06/2023 14:22:16,136362,2,task-v6g5,,30034149,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Singular-Plural Testing (Clone),1,Singular Plural Testing,23,Testing,Testing,hvzr65,1,response,PAU_KE_SNUR_TA_02.png,4423.979999999996,4421.039999999994,4423.979999999996,4423.979999999996,4421.039999999994,4423.979999999996,1,4423.979999999996,0,0,,Click Response,ResponseA,3,object-86,Testing,,4, ,PAU,_,KE,SNUR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_SNUR_BLOT.png,PAU_KE_SNUR_TA_02.png,PAU_KE_SNUR_TI_02.png,,PAU_KE_SNUR_TA_02.png,,,
26,1686658939290,13/06/2023 12:22:19,1686662539290,1,13/06/2023 14:22:19,136362,2,task-v6g5,,30034149,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Singular-Plural Testing (Clone),1,Singular Plural Testing,24,Testing,Testing,hvzr65,1,response,GOI_KE_PHAI_TA_02.png,2293.9400000000023,2285.5599999999977,2293.9400000000023,2293.9400000000023,2285.5599999999977,2293.9400000000023,1,2293.9400000000023,0,0,,Click Response,ResponseB,4,object-85,Testing,,4, ,GOI,_,KE,PHAI,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_PHAI_BLOT.png,GOI_KE_PHAI_TU_02.png,GOI_KE_PHAI_TA_02.png,,GOI_KE_PHAI_TA_02.png,,,
27,1686658941602,13/06/2023 12:22:21,1686662541602,1,13/06/2023 14:22:21,136362,2,task-v6g5,,30034149,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Singular-Plural Testing (Clone),1,Singular Plural Testing,25,Testing,Testing,hvzr65,1,response,GOI_KE_BLAR_TA_02.png,2320.3800000000047,2319,2320.3800000000047,2320.3800000000047,2319,2320.3800000000047,0,2320.3800000000047,0,0,,Click Response,ResponseB,4,object-85,Testing,,5, ,GOI,_,KE,BLAR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_BLAR_BLOT.png,GOI_KE_BLAR_TI_02.png,GOI_KE_BLAR_TA_02.png,,GOI_KE_BLAR_TI_02.png,,,
