Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-3q16,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet
1,1685030544617,25/05/2023 16:02:24,1685034144617,1,25/05/2023 18:02:24,128616,14,task-58je,,29725715,612f5d6f99917199135d35a7,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,End Screen,2,Singular-Dual,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685030546845,25/05/2023 16:02:26,1685034146845,1,25/05/2023 18:02:26,128616,14,task-58je,,29725715,612f5d6f99917199135d35a7,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,End Screen,2,Singular-Dual,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,2255.072999999441,2249.179,2255.072999999441,2255.072999999441,2249.179,2255.072999999441,1,2255.072999999441,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685030546848,25/05/2023 16:02:26,1685034146848,1,25/05/2023 18:02:26,128616,14,task-58je,,29725715,612f5d6f99917199135d35a7,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,End Screen,2,Singular-Dual,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685030653203,25/05/2023 16:04:13,1685034253203,1,25/05/2023 18:04:13,128616,14,task-58je,,29725768,5b44a4d396bc8a0001a9c4db,8844133,,complete,,646f92288ddb7db4d0707a74,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x569,,End Screen,2,Singular-Plural,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685030656415,25/05/2023 16:04:16,1685034256415,1,25/05/2023 18:04:16,128616,14,task-58je,,29725768,5b44a4d396bc8a0001a9c4db,8844133,,complete,,646f92288ddb7db4d0707a74,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x569,,End Screen,2,Singular-Plural,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,3216.0339999999997,3199.496,3216.0339999999997,3216.0339999999997,3199.496,3216.0339999999997,1,3216.0339999999997,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685030656419,25/05/2023 16:04:16,1685034256419,1,25/05/2023 18:04:16,128616,14,task-58je,,29725768,5b44a4d396bc8a0001a9c4db,8844133,,complete,,646f92288ddb7db4d0707a74,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x569,,End Screen,2,Singular-Plural,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685030696051,25/05/2023 16:04:56,1685034296051,1,25/05/2023 18:04:56,128616,14,task-58je,,29725789,60e55bb59cfd0aa9803b4470,8844148,,complete,,646f9317778f47ccb3d54626,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,End Screen,2,Dual-Plural,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685030698049,25/05/2023 16:04:58,1685034298049,1,25/05/2023 18:04:58,128616,14,task-58je,,29725789,60e55bb59cfd0aa9803b4470,8844148,,complete,,646f9317778f47ccb3d54626,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,End Screen,2,Dual-Plural,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,2014.3630000000005,1998.0200000000002,2014.3630000000005,2014.3630000000005,1998.0200000000002,2014.3630000000005,1,2014.3630000000005,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685030698053,25/05/2023 16:04:58,1685034298053,1,25/05/2023 18:04:58,128616,14,task-58je,,29725789,60e55bb59cfd0aa9803b4470,8844148,,complete,,646f9317778f47ccb3d54626,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,End Screen,2,Dual-Plural,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685030751557,25/05/2023 16:05:51,1685034351557,1,25/05/2023 18:05:51,128616,14,task-58je,,29725810,5f0f2ff0762218000970c967,8844122,,complete,,646f908637079ec9f8d5461c,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x709,,End Screen,2,Singular-Dual,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685030782088,25/05/2023 16:06:22,1685034382088,1,25/05/2023 18:06:22,128616,14,task-58je,,29725810,5f0f2ff0762218000970c967,8844122,,complete,,646f908637079ec9f8d5461c,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x709,,End Screen,2,Singular-Dual,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,31444,31428,31444,31444,31428,31444,1,31444,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685030782095,25/05/2023 16:06:22,1685034382095,1,25/05/2023 18:06:22,128616,14,task-58je,,29725810,5f0f2ff0762218000970c967,8844122,,complete,,646f908637079ec9f8d5461c,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x709,,End Screen,2,Singular-Dual,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685030801932,25/05/2023 16:06:41,1685034401932,1,25/05/2023 18:06:41,128616,14,task-58je,,29725819,629e17977226dc42eac5d546,8844144,,complete,,646f92f721206baefb76ef5c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1280x800,1280x610,,End Screen,2,Dual-Plural,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685030804014,25/05/2023 16:06:44,1685034404014,1,25/05/2023 18:06:44,128616,14,task-58je,,29725819,629e17977226dc42eac5d546,8844144,,complete,,646f92f721206baefb76ef5c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1280x800,1280x610,,End Screen,2,Dual-Plural,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,2100.924,2084.25,2100.924,2100.924,2084.25,2100.924,1,2100.924,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685030804015,25/05/2023 16:06:44,1685034404015,1,25/05/2023 18:06:44,128616,14,task-58je,,29725819,629e17977226dc42eac5d546,8844144,,complete,,646f92f721206baefb76ef5c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1280x800,1280x610,,End Screen,2,Dual-Plural,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685030844225,25/05/2023 16:07:24,1685034444225,1,25/05/2023 18:07:24,128616,14,task-58je,,29725842,5f1079a96859bd070a839b9d,8844159,,complete,,646f93c23477414a6fca259e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x789,,End Screen,2,Singular-Plural,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685030846202,25/05/2023 16:07:26,1685034446202,1,25/05/2023 18:07:26,128616,14,task-58je,,29725842,5f1079a96859bd070a839b9d,8844159,,complete,,646f93c23477414a6fca259e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x789,,End Screen,2,Singular-Plural,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,1989.8369999523163,1983.2540000000001,1989.8369999523163,1989.8369999523163,1983.2540000000001,1989.8369999523163,1,1989.8369999523163,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685030846204,25/05/2023 16:07:26,1685034446204,1,25/05/2023 18:07:26,128616,14,task-58je,,29725842,5f1079a96859bd070a839b9d,8844159,,complete,,646f93c23477414a6fca259e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x789,,End Screen,2,Singular-Plural,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685031159098,25/05/2023 16:12:39,1685034759098,1,25/05/2023 18:12:39,128616,14,task-58je,,29725985,5f58cbbf94c647065a0b45f0,8844192,,complete,,646f94e7680f6cf0efe01802,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1463x823,1463x672,,End Screen,2,Singular-Plural,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685031161382,25/05/2023 16:12:41,1685034761382,1,25/05/2023 18:12:41,128616,14,task-58je,,29725985,5f58cbbf94c647065a0b45f0,8844192,,complete,,646f94e7680f6cf0efe01802,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1463x823,1463x672,,End Screen,2,Singular-Plural,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,3520.9000000953674,3512.948,3520.9000000953674,3520.9000000953674,3512.948,3520.9000000953674,1,3520.9000000953674,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685031161384,25/05/2023 16:12:41,1685034761384,1,25/05/2023 18:12:41,128616,14,task-58je,,29725985,5f58cbbf94c647065a0b45f0,8844192,,complete,,646f94e7680f6cf0efe01802,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1463x823,1463x672,,End Screen,2,Singular-Plural,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685031251801,25/05/2023 16:14:11,1685034851801,1,25/05/2023 18:14:11,128616,14,task-58je,,29726002,5e9ec8f7e16784000beea696,8844185,,complete,,646f94ac9dfb927465e59c7d,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x961,,End Screen,2,Singular-Dual,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685031254444,25/05/2023 16:14:14,1685034854444,1,25/05/2023 18:14:14,128616,14,task-58je,,29726002,5e9ec8f7e16784000beea696,8844185,,complete,,646f94ac9dfb927465e59c7d,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x961,,End Screen,2,Singular-Dual,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,2653.284000000186,2650.0239999999994,2653.284000000186,2653.284000000186,2650.0239999999994,2653.284000000186,1,2653.284000000186,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685031254447,25/05/2023 16:14:14,1685034854447,1,25/05/2023 18:14:14,128616,14,task-58je,,29726002,5e9ec8f7e16784000beea696,8844185,,complete,,646f94ac9dfb927465e59c7d,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x961,,End Screen,2,Singular-Dual,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685031267282,25/05/2023 16:14:27,1685034867282,1,25/05/2023 18:14:27,128616,14,task-58je,,29726004,60cf6ac511be7d68ef982d47,8844167,,complete,,646f942e6f8d21986bdded29,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,End Screen,2,Dual-Plural,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685031269885,25/05/2023 16:14:29,1685034869885,1,25/05/2023 18:14:29,128616,14,task-58je,,29726004,60cf6ac511be7d68ef982d47,8844167,,complete,,646f942e6f8d21986bdded29,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,End Screen,2,Dual-Plural,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,2613.0930000178814,2597.189,2613.0930000178814,2613.0930000178814,2597.189,2613.0930000178814,1,2613.0930000178814,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685031269886,25/05/2023 16:14:29,1685034869886,1,25/05/2023 18:14:29,128616,14,task-58je,,29726004,60cf6ac511be7d68ef982d47,8844167,,complete,,646f942e6f8d21986bdded29,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,End Screen,2,Dual-Plural,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685031344237,25/05/2023 16:15:44,1685034944237,1,25/05/2023 18:15:44,128616,14,task-58je,,29726021,554bfda7fdf99b14da73ce54,8844201,,complete,,646f9365c24c868cf09ad0e0,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1920x1080,1920x927,,End Screen,2,Dual-Plural,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685031346573,25/05/2023 16:15:46,1685034946573,1,25/05/2023 18:15:46,128616,14,task-58je,,29726021,554bfda7fdf99b14da73ce54,8844201,,complete,,646f9365c24c868cf09ad0e0,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1920x1080,1920x927,,End Screen,2,Dual-Plural,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,2341.3199999999997,2335.24,2341.3199999999997,2341.3199999999997,2335.24,2341.3199999999997,1,2341.3199999999997,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685031346576,25/05/2023 16:15:46,1685034946576,1,25/05/2023 18:15:46,128616,14,task-58je,,29726021,554bfda7fdf99b14da73ce54,8844201,,complete,,646f9365c24c868cf09ad0e0,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1920x1080,1920x927,,End Screen,2,Dual-Plural,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685032057608,25/05/2023 16:27:37,1685035657608,1,25/05/2023 18:27:37,128616,14,task-58je,,29726166,5dd6a1b318beb6626ba825b4,8844207,,complete,,646f95b538d7f9544388a228,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x569,,End Screen,2,Singular-Plural,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685032060244,25/05/2023 16:27:40,1685035660244,1,25/05/2023 18:27:40,128616,14,task-58je,,29726166,5dd6a1b318beb6626ba825b4,8844207,,complete,,646f95b538d7f9544388a228,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x569,,End Screen,2,Singular-Plural,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,2641.451,2631.236,2641.451,2641.451,2631.236,2641.451,1,2641.451,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685032060245,25/05/2023 16:27:40,1685035660245,1,25/05/2023 18:27:40,128616,14,task-58je,,29726166,5dd6a1b318beb6626ba825b4,8844207,,complete,,646f95b538d7f9544388a228,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x569,,End Screen,2,Singular-Plural,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685175014578,27/05/2023 08:10:14,1685178614578,1,27/05/2023 10:10:14,128616,14,task-58je,,29751335,5dae0ea2a0e1f7001526ac22,8853830,,complete,,6471c74c4edaecb64e8add4f,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.57,1280x720,1280x569,,End Screen,2,Singular-Plural,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685175015786,27/05/2023 08:10:15,1685178615786,1,27/05/2023 10:10:15,128616,14,task-58je,,29751335,5dae0ea2a0e1f7001526ac22,8853830,,complete,,6471c74c4edaecb64e8add4f,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.57,1280x720,1280x569,,End Screen,2,Singular-Plural,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,1227.6999999999302,1216.442,1227.6999999999302,1227.6999999999302,1216.442,1227.6999999999302,1,1227.6999999999302,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685175015787,27/05/2023 08:10:15,1685178615787,1,27/05/2023 10:10:15,128616,14,task-58je,,29751335,5dae0ea2a0e1f7001526ac22,8853830,,complete,,6471c74c4edaecb64e8add4f,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.57,1280x720,1280x569,,End Screen,2,Singular-Plural,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685175087061,27/05/2023 08:11:27,1685178687061,1,27/05/2023 10:11:27,128616,14,task-58je,,29751345,601d793378ac8a0e6d1aca9f,8853822,,complete,,6471c6cd1c5bd674cc66e8f8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x789,,End Screen,2,Dual-Plural,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685175089622,27/05/2023 08:11:29,1685178689622,1,27/05/2023 10:11:29,128616,14,task-58je,,29751345,601d793378ac8a0e6d1aca9f,8853822,,complete,,6471c6cd1c5bd674cc66e8f8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x789,,End Screen,2,Dual-Plural,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,2573.31199999851,2566.5640000000003,2573.31199999851,2573.31199999851,2566.5640000000003,2573.31199999851,1,2573.31199999851,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685175089623,27/05/2023 08:11:29,1685178689623,1,27/05/2023 10:11:29,128616,14,task-58je,,29751345,601d793378ac8a0e6d1aca9f,8853822,,complete,,6471c6cd1c5bd674cc66e8f8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x789,,End Screen,2,Dual-Plural,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685175367892,27/05/2023 08:16:07,1685178967892,1,27/05/2023 10:16:07,128616,14,task-58je,,29751386,5f0f44ccf585170d7b14c030,8853838,,complete,,6471c7a21a8acc6e9f1f3dcb,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1745x845,,End Screen,2,Dual-Plural,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685175369968,27/05/2023 08:16:09,1685178969968,1,27/05/2023 10:16:09,128616,14,task-58je,,29751386,5f0f44ccf585170d7b14c030,8853838,,complete,,6471c7a21a8acc6e9f1f3dcb,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1745x845,,End Screen,2,Dual-Plural,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,2086.6369999999997,2083.2039999999997,2086.6369999999997,2086.6369999999997,2083.2039999999997,2086.6369999999997,1,2086.6369999999997,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685175369970,27/05/2023 08:16:09,1685178969970,1,27/05/2023 10:16:09,128616,14,task-58je,,29751386,5f0f44ccf585170d7b14c030,8853838,,complete,,6471c7a21a8acc6e9f1f3dcb,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1745x845,,End Screen,2,Dual-Plural,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685175406418,27/05/2023 08:16:46,1685179006418,1,27/05/2023 10:16:46,128616,14,task-58je,,29751388,5fb2fe606ef610a025636062,8853829,,complete,,6471c73eb31d087907192af5,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1536x762,,End Screen,2,Singular-Dual,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685175411668,27/05/2023 08:16:51,1685179011668,1,27/05/2023 10:16:51,128616,14,task-58je,,29751388,5fb2fe606ef610a025636062,8853829,,complete,,6471c73eb31d087907192af5,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1536x762,,End Screen,2,Singular-Dual,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,5263.707000572204,5249.742,5263.707000572204,5263.707000572204,5249.742,5263.707000572204,1,5263.707000572204,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685175411669,27/05/2023 08:16:51,1685179011669,1,27/05/2023 10:16:51,128616,14,task-58je,,29751388,5fb2fe606ef610a025636062,8853829,,complete,,6471c73eb31d087907192af5,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1536x762,,End Screen,2,Singular-Dual,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685175501916,27/05/2023 08:18:21,1685179101916,1,27/05/2023 10:18:21,128616,14,task-58je,,29751395,60e45ad7d144cb62f2b4788b,8853842,,complete,,6471c8aaeb70277352678e5f,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x969,,End Screen,2,Singular-Dual,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685175503444,27/05/2023 08:18:23,1685179103444,1,27/05/2023 10:18:23,128616,14,task-58je,,29751395,60e45ad7d144cb62f2b4788b,8853842,,complete,,6471c8aaeb70277352678e5f,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x969,,End Screen,2,Singular-Dual,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,1535.3029999910593,1531.928,1535.3029999910593,1535.3029999910593,1531.928,1535.3029999910593,1,1535.3029999910593,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685175503444,27/05/2023 08:18:23,1685179103444,1,27/05/2023 10:18:23,128616,14,task-58je,,29751395,60e45ad7d144cb62f2b4788b,8853842,,complete,,6471c8aaeb70277352678e5f,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x969,,End Screen,2,Singular-Dual,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685176074516,27/05/2023 08:27:54,1685179674516,1,27/05/2023 10:27:54,128616,14,task-58je,,29751522,6400dce71ff3b4a5f13f34d9,8853849,,complete,,6471c9be998d878596375cea,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.50,1280x720,1280x601,,End Screen,2,Dual-Plural,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685176076191,27/05/2023 08:27:56,1685179676191,1,27/05/2023 10:27:56,128616,14,task-58je,,29751522,6400dce71ff3b4a5f13f34d9,8853849,,complete,,6471c9be998d878596375cea,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.50,1280x720,1280x601,,End Screen,2,Dual-Plural,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,1699.1349999523163,1683.5100000000002,1699.1349999523163,1699.1349999523163,1683.5100000000002,1699.1349999523163,1,1699.1349999523163,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685176076194,27/05/2023 08:27:56,1685179676194,1,27/05/2023 10:27:56,128616,14,task-58je,,29751522,6400dce71ff3b4a5f13f34d9,8853849,,complete,,6471c9be998d878596375cea,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.50,1280x720,1280x601,,End Screen,2,Dual-Plural,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685176123966,27/05/2023 08:28:43,1685179723966,1,27/05/2023 10:28:43,128616,14,task-58je,,29751536,63d15ec6f4d74af9ff469673,8853837,,complete,,6471c7dc5c7ab63b481ed6bc,computer,Desktop or Laptop,Windows 10,Firefox 113.0,2560x1440,2560x1297,,End Screen,2,Singular-Plural,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685176125513,27/05/2023 08:28:45,1685179725513,1,27/05/2023 10:28:45,128616,14,task-58je,,29751536,63d15ec6f4d74af9ff469673,8853837,,complete,,6471c7dc5c7ab63b481ed6bc,computer,Desktop or Laptop,Windows 10,Firefox 113.0,2560x1440,2560x1297,,End Screen,2,Singular-Plural,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,2642,2635.12,2642,2642,2635.12,2642,1,2642,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685176125515,27/05/2023 08:28:45,1685179725515,1,27/05/2023 10:28:45,128616,14,task-58je,,29751536,63d15ec6f4d74af9ff469673,8853837,,complete,,6471c7dc5c7ab63b481ed6bc,computer,Desktop or Laptop,Windows 10,Firefox 113.0,2560x1440,2560x1297,,End Screen,2,Singular-Plural,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685176128118,27/05/2023 08:28:48,1685179728118,1,27/05/2023 10:28:48,128616,14,task-58je,,29751537,5a799309f49c9a0001f31396,8853858,,complete,,6471caccd6a2fdfadd375cb7,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x609,,End Screen,2,Singular-Plural,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685176132270,27/05/2023 08:28:52,1685179732270,1,27/05/2023 10:28:52,128616,14,task-58je,,29751537,5a799309f49c9a0001f31396,8853858,,complete,,6471caccd6a2fdfadd375cb7,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x609,,End Screen,2,Singular-Plural,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,4170.006999952317,4166.6630000000005,4170.006999952317,4170.006999952317,4166.6630000000005,4170.006999952317,1,4170.006999952317,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685176132271,27/05/2023 08:28:52,1685179732271,1,27/05/2023 10:28:52,128616,14,task-58je,,29751537,5a799309f49c9a0001f31396,8853858,,complete,,6471caccd6a2fdfadd375cb7,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x609,,End Screen,2,Singular-Plural,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685176129905,27/05/2023 08:28:49,1685179729905,1,27/05/2023 10:28:49,128616,14,task-58je,,29751538,641de93c4155715ec560fbe1,8853854,,complete,,6471ca6de837dc70eb4e98ba,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x601,,End Screen,2,Dual-Plural,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685176131100,27/05/2023 08:28:51,1685179731100,1,27/05/2023 10:28:51,128616,14,task-58je,,29751538,641de93c4155715ec560fbe1,8853854,,complete,,6471ca6de837dc70eb4e98ba,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x601,,End Screen,2,Dual-Plural,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,1216.2630000000004,1199.9560000000001,1216.2630000000004,1216.2630000000004,1199.9560000000001,1216.2630000000004,1,1216.2630000000004,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685176131104,27/05/2023 08:28:51,1685179731104,1,27/05/2023 10:28:51,128616,14,task-58je,,29751538,641de93c4155715ec560fbe1,8853854,,complete,,6471ca6de837dc70eb4e98ba,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x601,,End Screen,2,Dual-Plural,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685176137646,27/05/2023 08:28:57,1685179737646,1,27/05/2023 10:28:57,128616,14,task-58je,,29751541,628b938b2a14e5c3e9ede879,8853870,,complete,,6471caa4f511122162ce3667,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1290x694,,End Screen,2,Singular-Plural,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
