Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-3q16,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: ShowProgressBar,Spreadsheet: VERB,Spreadsheet: _,Spreadsheet: NUM,Spreadsheet: NOUN,Spreadsheet: _01,Spreadsheet: _02,Spreadsheet: _BLOT,Spreadsheet: AlienCountA,Spreadsheet: AlienCountB,Spreadsheet: TextResponseA,Spreadsheet: AlienTestCount03,Spreadsheet: Test01Option01,Spreadsheet: Test01Option02,Spreadsheet: Train02Picture01,Spreadsheet: Train02Picture02,Spreadsheet: TextTraining02,Spreadsheet: Test02Picture01,Spreadsheet: Test02Option01,Spreadsheet: Test02Option02,Spreadsheet: ,Spreadsheet: CorrectAnswer,Spreadsheet: TestCorrectAnswer,Manipulation: Spreadsheet,Store: correct,Store: total
3,1685031167529,25/05/2023 16:12:47,1685034767529,1,25/05/2023 18:12:47,128616,14,task-gbr3,,29725980,5dd6a1b318beb6626ba825b4,8844207,,complete,,646f95b538d7f9544388a228,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x569,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,1,Testing02,Testing 02,hvzr65,1,response,BLAR_TI_02.png,3907.806999997021,3896.715,3907.806999997021,3907.806999997021,3896.715,3907.806999997021,0,3907.806999997021,0,0,,Click Response,ResponseB,4,object-85,Testing02,,1,,,_,TU,BLAR,_01.png,_02.png,,,,,BLAR_TU_01.png,BLAR_TU_02.png,BLAR_TI_02.png,,,,,,,,,BLAR_TU_02.png,,,
4,1685031170134,25/05/2023 16:12:50,1685034770134,1,25/05/2023 18:12:50,128616,14,task-gbr3,,29725980,5dd6a1b318beb6626ba825b4,8844207,,complete,,646f95b538d7f9544388a228,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x569,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,2,Testing02,Testing 02,hvzr65,1,response,STOO_TA_02.png,2616.591999997021,2614.4100000000035,2616.591999997021,2616.591999997021,2614.4100000000035,2616.591999997021,0,2616.591999997021,0,0,,Click Response,ResponseA,3,object-86,Testing02,,1,,,_,TU,STOO,_01.png,_02.png,,,,,STOO_TU_01.png,STOO_TA_02.png,STOO_TU_02.png,,,,,,,,,STOO_TU_02.png,,,
5,1685031174560,25/05/2023 16:12:54,1685034774560,1,25/05/2023 18:12:54,128616,14,task-gbr3,,29725980,5dd6a1b318beb6626ba825b4,8844207,,complete,,646f95b538d7f9544388a228,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x569,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,3,Testing02,Testing 02,hvzr65,1,response,DREE_TA_02.png,4427.681999997018,4413.212999999996,4427.681999997018,4427.681999997018,4413.212999999996,4427.681999997018,1,4427.681999997018,0,0,,Click Response,ResponseB,4,object-85,Testing02,,1,,,_,TA,DREE,_01.png,_02.png,,,,,DREE_TA_01.png,DREE_TI_02.png,DREE_TA_02.png,,,,,,,,,DREE_TA_02.png,,,
6,1685031182988,25/05/2023 16:13:02,1685034782988,1,25/05/2023 18:13:02,128616,14,task-gbr3,,29725980,5dd6a1b318beb6626ba825b4,8844207,,complete,,646f95b538d7f9544388a228,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x569,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,4,Testing02,Testing 02,hvzr65,1,response,CHOR_TI_02.png,8442.764000000003,8426.349000000002,8442.764000000003,8442.764000000003,8426.349000000002,8442.764000000003,1,8442.764000000003,0,0,,Click Response,ResponseB,4,object-85,Testing02,,1,,,_,TI,CHOR,_01.png,_02.png,,,,,CHOR_TI_01.png,CHOR_TU_02.png,CHOR_TI_02.png,,,,,,,,,CHOR_TI_02.png,,,
7,1685031185608,25/05/2023 16:13:05,1685034785608,1,25/05/2023 18:13:05,128616,14,task-gbr3,,29725980,5dd6a1b318beb6626ba825b4,8844207,,complete,,646f95b538d7f9544388a228,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x569,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,5,Testing02,Testing 02,hvzr65,1,response,SNUR_TA_02.png,2636.1199999970195,2631.1440000000002,2636.1199999970195,2636.1199999970195,2631.1440000000002,2636.1199999970195,1,2636.1199999970195,0,0,,Click Response,ResponseA,3,object-86,Testing02,,1,,,_,TA,SNUR,_01.png,_02.png,,,,,SNUR_TA_01.png,SNUR_TA_02.png,SNUR_TU_02.png,,,,,,,,,SNUR_TA_02.png,,,
8,1685031187846,25/05/2023 16:13:07,1685034787846,1,25/05/2023 18:13:07,128616,14,task-gbr3,,29725980,5dd6a1b318beb6626ba825b4,8844207,,complete,,646f95b538d7f9544388a228,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x569,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,6,Testing02,Testing 02,hvzr65,1,response,PHAI_TA_02.png,2242.7760000014896,2231.485999999997,2242.7760000014896,2242.7760000014896,2231.485999999997,2242.7760000014896,0,2242.7760000014896,0,0,,Click Response,ResponseB,4,object-85,Testing02,,1,,,_,TI,PHAI,_01.png,_02.png,,,,,PHAI_TI_01.png,PHAI_TI_02.png,PHAI_TA_02.png,,,,,,,,,PHAI_TI_02.png,,,
9,1685031190834,25/05/2023 16:13:10,1685034790834,1,25/05/2023 18:13:10,128616,14,task-gbr3,,29725980,5dd6a1b318beb6626ba825b4,8844207,,complete,,646f95b538d7f9544388a228,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x569,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,7,Testing02,Testing 02,hvzr65,1,response,BLAR_TA_02.png,2999.589999998512,2997.702000000005,2999.589999998512,2999.589999998512,2997.702000000005,2999.589999998512,1,2999.589999998512,0,0,,Click Response,ResponseB,4,object-85,Testing02,,2,,,_,TA,BLAR,_01.png,_02.png,,,,,BLAR_TA_01.png,BLAR_TU_02.png,BLAR_TA_02.png,,,,,,,,,BLAR_TA_02.png,,,
10,1685031196836,25/05/2023 16:13:16,1685034796836,1,25/05/2023 18:13:16,128616,14,task-gbr3,,29725980,5dd6a1b318beb6626ba825b4,8844207,,complete,,646f95b538d7f9544388a228,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x569,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,8,Testing02,Testing 02,hvzr65,1,response,DREE_TA_02.png,6003.487999999998,5995.233999999997,6003.487999999998,6003.487999999998,5995.233999999997,6003.487999999998,0,6003.487999999998,0,0,,Click Response,ResponseB,4,object-85,Testing02,,2,,,_,TU,DREE,_01.png,_02.png,,,,,DREE_TU_01.png,DREE_TU_02.png,DREE_TA_02.png,,,,,,,,,DREE_TU_02.png,,,
11,1685031207622,25/05/2023 16:13:27,1685034807622,1,25/05/2023 18:13:27,128616,14,task-gbr3,,29725980,5dd6a1b318beb6626ba825b4,8844207,,complete,,646f95b538d7f9544388a228,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x569,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,9,Testing02,Testing 02,hvzr65,1,response,SNUR_TA_02.png,10794.454000002981,10790.722999999998,10794.454000002981,10794.454000002981,10790.722999999998,10794.454000002981,0,10794.454000002981,0,0,,Click Response,ResponseA,3,object-86,Testing02,,2,,,_,TI,SNUR,_01.png,_02.png,,,,,SNUR_TI_01.png,SNUR_TA_02.png,SNUR_TI_02.png,,,,,,,,,SNUR_TI_02.png,,,
12,1685031211108,25/05/2023 16:13:31,1685034811108,1,25/05/2023 18:13:31,128616,14,task-gbr3,,29725980,5dd6a1b318beb6626ba825b4,8844207,,complete,,646f95b538d7f9544388a228,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x569,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,10,Testing02,Testing 02,hvzr65,1,response,STOO_TU_02.png,3489.9309999985126,3480.625,3489.9309999985126,3489.9309999985126,3480.625,3489.9309999985126,0,3489.9309999985126,0,0,,Click Response,ResponseB,4,object-85,Testing02,,2,,,_,TI,STOO,_01.png,_02.png,,,,,STOO_TI_01.png,STOO_TI_02.png,STOO_TU_02.png,,,,,,,,,STOO_TI_02.png,,,
13,1685031213402,25/05/2023 16:13:33,1685034813402,1,25/05/2023 18:13:33,128616,14,task-gbr3,,29725980,5dd6a1b318beb6626ba825b4,8844207,,complete,,646f95b538d7f9544388a228,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x569,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,11,Testing02,Testing 02,hvzr65,1,response,CHOR_TA_02.png,2302.9060000000027,2297.904999999999,2302.9060000000027,2302.9060000000027,2297.904999999999,2302.9060000000027,1,2302.9060000000027,0,0,,Click Response,ResponseA,3,object-86,Testing02,,2,,,_,TA,CHOR,_01.png,_02.png,,,,,CHOR_TA_01.png,CHOR_TA_02.png,CHOR_TI_02.png,,,,,,,,,CHOR_TA_02.png,,,
14,1685031220051,25/05/2023 16:13:40,1685034820051,1,25/05/2023 18:13:40,128616,14,task-gbr3,,29725980,5dd6a1b318beb6626ba825b4,8844207,,complete,,646f95b538d7f9544388a228,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x569,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,12,Testing02,Testing 02,hvzr65,1,response,PHAI_TU_02.png,6654.001000000004,6644.698000000004,6654.001000000004,6654.001000000004,6644.698000000004,6654.001000000004,1,6654.001000000004,0,0,,Click Response,ResponseB,4,object-85,Testing02,,2,,,_,TU,PHAI,_01.png,_02.png,,,,,PHAI_TU_01.png,PHAI_TI_02.png,PHAI_TU_02.png,,,,,,,,,PHAI_TU_02.png,,,
15,1685031221634,25/05/2023 16:13:41,1685034821634,1,25/05/2023 18:13:41,128616,14,task-gbr3,,29725980,5dd6a1b318beb6626ba825b4,8844207,,complete,,646f95b538d7f9544388a228,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x569,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,13,Testing02,Testing 02,hvzr65,1,response,PHAI_TA_02.png,1592.40300000149,1581.9869999999937,1592.40300000149,1592.40300000149,1581.9869999999937,1592.40300000149,1,1592.40300000149,0,0,,Click Response,ResponseA,3,object-86,Testing02,,3,,,_,TA,PHAI,_01.png,_02.png,,,,,PHAI_TA_01.png,PHAI_TA_02.png,PHAI_TU_02.png,,,,,,,,,PHAI_TA_02.png,,,
16,1685031228686,25/05/2023 16:13:48,1685034828686,1,25/05/2023 18:13:48,128616,14,task-gbr3,,29725980,5dd6a1b318beb6626ba825b4,8844207,,complete,,646f95b538d7f9544388a228,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x569,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,14,Testing02,Testing 02,hvzr65,1,response,DREE_TU_02.png,7062.516000002986,7060.77900000001,7062.516000002986,7062.516000002986,7060.77900000001,7062.516000002986,0,7062.516000002986,0,0,,Click Response,ResponseA,3,object-86,Testing02,,3,,,_,TI,DREE,_01.png,_02.png,,,,,DREE_TI_01.png,DREE_TU_02.png,DREE_TI_02.png,,,,,,,,,DREE_TI_02.png,,,
17,1685031233194,25/05/2023 16:13:53,1685034833194,1,25/05/2023 18:13:53,128616,14,task-gbr3,,29725980,5dd6a1b318beb6626ba825b4,8844207,,complete,,646f95b538d7f9544388a228,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x569,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,15,Testing02,Testing 02,hvzr65,1,response,CHOR_TU_02.png,4509.9369999985065,4496.375,4509.9369999985065,4509.9369999985065,4496.375,4509.9369999985065,1,4509.9369999985065,0,0,,Click Response,ResponseB,4,object-85,Testing02,,3,,,_,TU,CHOR,_01.png,_02.png,,,,,CHOR_TU_01.png,CHOR_TA_02.png,CHOR_TU_02.png,,,,,,,,,CHOR_TU_02.png,,,
18,1685031238088,25/05/2023 16:13:58,1685034838088,1,25/05/2023 18:13:58,128616,14,task-gbr3,,29725980,5dd6a1b318beb6626ba825b4,8844207,,complete,,646f95b538d7f9544388a228,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x569,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,16,Testing02,Testing 02,hvzr65,1,response,SNUR_TI_02.png,4907.262000001487,4896.153999999995,4907.262000001487,4907.262000001487,4896.153999999995,4907.262000001487,0,4907.262000001487,0,0,,Click Response,ResponseB,4,object-85,Testing02,,3,,,_,TU,SNUR,_01.png,_02.png,,,,,SNUR_TU_01.png,SNUR_TU_02.png,SNUR_TI_02.png,,,,,,,,,SNUR_TU_02.png,,,
19,1685031240614,25/05/2023 16:14:00,1685034840614,1,25/05/2023 18:14:00,128616,14,task-gbr3,,29725980,5dd6a1b318beb6626ba825b4,8844207,,complete,,646f95b538d7f9544388a228,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x569,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,17,Testing02,Testing 02,hvzr65,1,response,BLAR_TA_02.png,2537.708000002982,2531.0109999999986,2537.708000002982,2537.708000002982,2531.0109999999986,2537.708000002982,0,2537.708000002982,0,0,,Click Response,ResponseB,4,object-85,Testing02,,3,,,_,TI,BLAR,_01.png,_02.png,,,,,BLAR_TI_01.png,BLAR_TI_02.png,BLAR_TA_02.png,,,,,,,,,BLAR_TI_02.png,,,
20,1685031242490,25/05/2023 16:14:02,1685034842490,1,25/05/2023 18:14:02,128616,14,task-gbr3,,29725980,5dd6a1b318beb6626ba825b4,8844207,,complete,,646f95b538d7f9544388a228,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x569,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,18,Testing02,Testing 02,hvzr65,1,response,STOO_TA_02.png,1882.997000000003,1881.7820000000065,1882.997000000003,1882.997000000003,1881.7820000000065,1882.997000000003,1,1882.997000000003,0,0,,Click Response,ResponseB,4,object-85,Testing02,,3,,,_,TA,STOO,_01.png,_02.png,,,,,STOO_TA_01.png,STOO_TI_02.png,STOO_TA_02.png,,,,,,,,,STOO_TA_02.png,,,
21,1685031244926,25/05/2023 16:14:04,1685034844926,1,25/05/2023 18:14:04,128616,14,task-gbr3,,29725980,5dd6a1b318beb6626ba825b4,8844207,,complete,,646f95b538d7f9544388a228,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x569,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,1,Scoring,Score,lbqwfd,1,continue,,2436.9150000029767,2431.6389999999956,2436.9150000029767,2436.9150000029767,2431.6389999999956,2436.9150000029767,1,2436.9150000029767,0,0,,Click To Continue,Continue Button,2,object-91,Scoring,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1685031244931,25/05/2023 16:14:04,1685034844931,1,25/05/2023 18:14:04,128616,14,task-gbr3,,29725980,5dd6a1b318beb6626ba825b4,8844207,,complete,,646f95b538d7f9544388a228,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x569,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,,,,,,,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1685030969336,25/05/2023 16:09:29,1685034569336,1,25/05/2023 18:09:29,128616,14,task-gbr3,,29725909,554bfda7fdf99b14da73ce54,8844201,,complete,,646f9365c24c868cf09ad0e0,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1920x1080,1920x927,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1685030974419,25/05/2023 16:09:34,1685034574419,1,25/05/2023 18:09:34,128616,14,task-gbr3,,29725909,554bfda7fdf99b14da73ce54,8844201,,complete,,646f9365c24c868cf09ad0e0,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1920x1080,1920x927,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,1,Instructions02,Instructions02,g2b1f4,1,continue,,5089.54,5074.92,5089.54,5089.54,5074.92,5089.54,1,5089.54,0,0,,Click To Continue,Continue Button,2,object-79,Instructions02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1685030977210,25/05/2023 16:09:37,1685034577210,1,25/05/2023 18:09:37,128616,14,task-gbr3,,29725909,554bfda7fdf99b14da73ce54,8844201,,complete,,646f9365c24c868cf09ad0e0,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1920x1080,1920x927,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,1,Testing02,Testing 02,hvzr65,1,response,BLAR_TU_02.png,2804.62,2799.999999999999,2804.62,2804.62,2799.999999999999,2804.62,1,2804.62,0,0,,Click Response,ResponseA,3,object-86,Testing02,,1,,,_,TU,BLAR,_01.png,_02.png,,,,,BLAR_TU_01.png,BLAR_TU_02.png,BLAR_TI_02.png,,,,,,,,,BLAR_TU_02.png,,,
4,1685030981024,25/05/2023 16:09:41,1685034581024,1,25/05/2023 18:09:41,128616,14,task-gbr3,,29725909,554bfda7fdf99b14da73ce54,8844201,,complete,,646f9365c24c868cf09ad0e0,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1920x1080,1920x927,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,2,Testing02,Testing 02,hvzr65,1,response,SNUR_TA_02.png,3816.66,3800,3816.66,3816.66,3800,3816.66,1,3816.66,0,0,,Click Response,ResponseA,3,object-86,Testing02,,1,,,_,TA,SNUR,_01.png,_02.png,,,,,SNUR_TA_01.png,SNUR_TA_02.png,SNUR_TU_02.png,,,,,,,,,SNUR_TA_02.png,,,
5,1685030983604,25/05/2023 16:09:43,1685034583604,1,25/05/2023 18:09:43,128616,14,task-gbr3,,29725909,554bfda7fdf99b14da73ce54,8844201,,complete,,646f9365c24c868cf09ad0e0,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1920x1080,1920x927,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,3,Testing02,Testing 02,hvzr65,1,response,CHOR_TI_02.png,2599.620000000001,2583.34,2599.620000000001,2599.620000000001,2583.34,2599.620000000001,1,2599.620000000001,0,0,,Click Response,ResponseB,4,object-85,Testing02,,1,,,_,TI,CHOR,_01.png,_02.png,,,,,CHOR_TI_01.png,CHOR_TU_02.png,CHOR_TI_02.png,,,,,,,,,CHOR_TI_02.png,,,
6,1685030985380,25/05/2023 16:09:45,1685034585380,1,25/05/2023 18:09:45,128616,14,task-gbr3,,29725909,554bfda7fdf99b14da73ce54,8844201,,complete,,646f9365c24c868cf09ad0e0,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1920x1080,1920x927,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,4,Testing02,Testing 02,hvzr65,1,response,PHAI_TI_02.png,1791.2800000000007,1783.340000000002,1791.2800000000007,1791.2800000000007,1783.340000000002,1791.2800000000007,1,1791.2800000000007,0,0,,Click Response,ResponseA,3,object-86,Testing02,,1,,,_,TI,PHAI,_01.png,_02.png,,,,,PHAI_TI_01.png,PHAI_TI_02.png,PHAI_TA_02.png,,,,,,,,,PHAI_TI_02.png,,,
7,1685030988929,25/05/2023 16:09:48,1685034588929,1,25/05/2023 18:09:48,128616,14,task-gbr3,,29725909,554bfda7fdf99b14da73ce54,8844201,,complete,,646f9365c24c868cf09ad0e0,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1920x1080,1920x927,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,5,Testing02,Testing 02,hvzr65,1,response,DREE_TI_02.png,3556.9399999999987,3550,3556.9399999999987,3556.9399999999987,3550,3556.9399999999987,0,3556.9399999999987,0,0,,Click Response,ResponseA,3,object-86,Testing02,,1,,,_,TA,DREE,_01.png,_02.png,,,,,DREE_TA_01.png,DREE_TI_02.png,DREE_TA_02.png,,,,,,,,,DREE_TA_02.png,,,
8,1685030991992,25/05/2023 16:09:51,1685034591992,1,25/05/2023 18:09:51,128616,14,task-gbr3,,29725909,554bfda7fdf99b14da73ce54,8844201,,complete,,646f9365c24c868cf09ad0e0,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1920x1080,1920x927,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,6,Testing02,Testing 02,hvzr65,1,response,STOO_TA_02.png,3066.6800000000003,3050,3066.6800000000003,3066.6800000000003,3050,3066.6800000000003,0,3066.6800000000003,0,0,,Click Response,ResponseA,3,object-86,Testing02,,1,,,_,TU,STOO,_01.png,_02.png,,,,,STOO_TU_01.png,STOO_TA_02.png,STOO_TU_02.png,,,,,,,,,STOO_TU_02.png,,,
9,1685030993887,25/05/2023 16:09:53,1685034593887,1,25/05/2023 18:09:53,128616,14,task-gbr3,,29725909,554bfda7fdf99b14da73ce54,8844201,,complete,,646f9365c24c868cf09ad0e0,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1920x1080,1920x927,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,7,Testing02,Testing 02,hvzr65,1,response,CHOR_TI_02.png,1915.9399999999987,1900,1915.9399999999987,1915.9399999999987,1900,1915.9399999999987,0,1915.9399999999987,0,0,,Click Response,ResponseB,4,object-85,Testing02,,2,,,_,TA,CHOR,_01.png,_02.png,,,,,CHOR_TA_01.png,CHOR_TA_02.png,CHOR_TI_02.png,,,,,,,,,CHOR_TA_02.png,,,
10,1685030997201,25/05/2023 16:09:57,1685034597201,1,25/05/2023 18:09:57,128616,14,task-gbr3,,29725909,554bfda7fdf99b14da73ce54,8844201,,complete,,646f9365c24c868cf09ad0e0,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1920x1080,1920x927,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,8,Testing02,Testing 02,hvzr65,1,response,DREE_TU_02.png,3329.9399999999987,3318.459999999999,3329.9399999999987,3329.9399999999987,3318.459999999999,3329.9399999999987,1,3329.9399999999987,0,0,,Click Response,ResponseA,3,object-86,Testing02,,2,,,_,TU,DREE,_01.png,_02.png,,,,,DREE_TU_01.png,DREE_TU_02.png,DREE_TA_02.png,,,,,,,,,DREE_TU_02.png,,,
11,1685030998931,25/05/2023 16:09:58,1685034598931,1,25/05/2023 18:09:58,128616,14,task-gbr3,,29725909,554bfda7fdf99b14da73ce54,8844201,,complete,,646f9365c24c868cf09ad0e0,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1920x1080,1920x927,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,9,Testing02,Testing 02,hvzr65,1,response,PHAI_TI_02.png,1740.4799999999996,1733.3199999999997,1740.4799999999996,1740.4799999999996,1733.3199999999997,1740.4799999999996,0,1740.4799999999996,0,0,,Click Response,ResponseA,3,object-86,Testing02,,2,,,_,TU,PHAI,_01.png,_02.png,,,,,PHAI_TU_01.png,PHAI_TI_02.png,PHAI_TU_02.png,,,,,,,,,PHAI_TU_02.png,,,
12,1685031000194,25/05/2023 16:10:00,1685034600194,1,25/05/2023 18:10:00,128616,14,task-gbr3,,29725909,554bfda7fdf99b14da73ce54,8844201,,complete,,646f9365c24c868cf09ad0e0,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1920x1080,1920x927,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,10,Testing02,Testing 02,hvzr65,1,response,STOO_TI_02.png,1270.1599999999999,1266.6800000000003,1270.1599999999999,1270.1599999999999,1266.6800000000003,1270.1599999999999,1,1270.1599999999999,0,0,,Click Response,ResponseA,3,object-86,Testing02,,2,,,_,TI,STOO,_01.png,_02.png,,,,,STOO_TI_01.png,STOO_TI_02.png,STOO_TU_02.png,,,,,,,,,STOO_TI_02.png,,,
13,1685031001680,25/05/2023 16:10:01,1685034601680,1,25/05/2023 18:10:01,128616,14,task-gbr3,,29725909,554bfda7fdf99b14da73ce54,8844201,,complete,,646f9365c24c868cf09ad0e0,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1920x1080,1920x927,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,11,Testing02,Testing 02,hvzr65,1,response,SNUR_TI_02.png,1489.4799999999996,1483.319999999996,1489.4799999999996,1489.4799999999996,1483.319999999996,1489.4799999999996,1,1489.4799999999996,0,0,,Click Response,ResponseB,4,object-85,Testing02,,2,,,_,TI,SNUR,_01.png,_02.png,,,,,SNUR_TI_01.png,SNUR_TA_02.png,SNUR_TI_02.png,,,,,,,,,SNUR_TI_02.png,,,
14,1685031003789,25/05/2023 16:10:03,1685034603789,1,25/05/2023 18:10:03,128616,14,task-gbr3,,29725909,554bfda7fdf99b14da73ce54,8844201,,complete,,646f9365c24c868cf09ad0e0,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1920x1080,1920x927,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,12,Testing02,Testing 02,hvzr65,1,response,BLAR_TU_02.png,2115.1600000000035,2100,2115.1600000000035,2115.1600000000035,2100,2115.1600000000035,0,2115.1600000000035,0,0,,Click Response,ResponseA,3,object-86,Testing02,,2,,,_,TA,BLAR,_01.png,_02.png,,,,,BLAR_TA_01.png,BLAR_TU_02.png,BLAR_TA_02.png,,,,,,,,,BLAR_TA_02.png,,,
15,1685031005157,25/05/2023 16:10:05,1685034605157,1,25/05/2023 18:10:05,128616,14,task-gbr3,,29725909,554bfda7fdf99b14da73ce54,8844201,,complete,,646f9365c24c868cf09ad0e0,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1920x1080,1920x927,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,13,Testing02,Testing 02,hvzr65,1,response,CHOR_TU_02.png,1383.3600000000006,1366.6800000000003,1383.3600000000006,1383.3600000000006,1366.6800000000003,1383.3600000000006,1,1383.3600000000006,0,0,,Click Response,ResponseB,4,object-85,Testing02,,3,,,_,TU,CHOR,_01.png,_02.png,,,,,CHOR_TU_01.png,CHOR_TA_02.png,CHOR_TU_02.png,,,,,,,,,CHOR_TU_02.png,,,
16,1685031006843,25/05/2023 16:10:06,1685034606843,1,25/05/2023 18:10:06,128616,14,task-gbr3,,29725909,554bfda7fdf99b14da73ce54,8844201,,complete,,646f9365c24c868cf09ad0e0,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1920x1080,1920x927,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,14,Testing02,Testing 02,hvzr65,1,response,DREE_TI_02.png,1702.4800000000032,1700,1702.4800000000032,1702.4800000000032,1700,1702.4800000000032,1,1702.4800000000032,0,0,,Click Response,ResponseB,4,object-85,Testing02,,3,,,_,TI,DREE,_01.png,_02.png,,,,,DREE_TI_01.png,DREE_TU_02.png,DREE_TI_02.png,,,,,,,,,DREE_TI_02.png,,,
